"Harvested_Date","Mobile_id","location_id","Lot_ID","Date&Time","IP_ID","Item_Name","Quantity","Harvesting_ID","Field_ID","Date of Cooling","IP_Date","Subsequent_ID","Outbreak"
"2023-08-02",266,122,"LOT4606_IP_2023-08-02_122","2021-08-12","IP4606","Jarlsberg Cheese",896,"H4606",44,"2021-08-13","2021-08-13","R4606","no"
"2023-06-14",223,103,"LOT4607_IP_2023-06-14_103","2022-03-27","IP4607","Farmer Made Organic Cheese",769,"H4607",37,"2022-03-28","2022-03-28","R4607","no"
"2023-03-29",45,21,"LOT4608_IP_2023-03-29_21","2023-03-17","IP4608","Bocconcini Cheese",232,"H4608",8,"2023-03-16","2023-03-16","R4608","no"
"2023-04-01",292,134,"LOT4609_IP_2023-04-01_134","2023-03-06","IP4609","Grated Parmesan Cheese",977,"H4609",49,"2023-03-05","2023-03-05","R4609","yes"
"2023-06-13",168,78,"LOT4610_IP_2023-06-13_78","2022-03-31","IP4610","Cottage Cheese",603,"H4610",28,"2022-03-31","2022-03-31","R4610","no"
"2023-05-02",119,55,"LOT4611_IP_2023-05-02_55","2022-10-12","IP4611","Swiss Cheese",455,"H4611",20,"2022-10-11","2022-10-11","R4611","no"
"2023-05-02",250,115,"LOT4612_IP_2023-05-02_115","2022-10-12","IP4612","Havati Cheese",850,"H4612",42,"2022-10-12","2022-10-12","R4612","no"
"2023-06-06",83,39,"LOT4613_IP_2023-06-06_39","2022-05-05","IP4613","Camembert Cheese",348,"H4613",15,"2022-05-05","2022-05-05","R4613","no"
"2023-05-09",104,48,"LOT4614_IP_2023-05-09_48","2022-09-12","IP4614","Cheese Curds Cheese",409,"H4614",18,"2022-09-11","2022-09-11","R4614","no"
"2023-04-03",275,127,"LOT4615_IP_2023-04-03_127","2023-02-23","IP4615","Limburger Cheese",925,"H4615",46,"2023-02-22","2023-02-22","R4615","yes"
"2023-06-20",140,65,"LOT4616_IP_2023-06-20_65","2022-02-27","IP4616","Cold_Pack Cheese",518,"H4616",24,"2022-02-27","2022-02-27","R4616","no"
"2023-06-04",197,91,"LOT4617_IP_2023-06-04_91","2022-05-12","IP4617","Feta Cheese",689,"H4617",33,"2022-05-12","2022-05-12","R4617","no"
"2023-07-31",173,80,"LOT4618_IP_2023-07-31_80","2021-08-24","IP4618","Creame Cheese",617,"H4618",29,"2021-08-24","2021-08-24","R4618","no"
"2023-05-23",107,49,"LOT4619_IP_2023-05-23_49","2022-07-08","IP4619","Cheese Curds Cheese",418,"H4619",18,"2022-07-08","2022-07-08","R4619","no"
"2023-08-03",115,53,"LOT4620_IP_2023-08-03_53","2021-08-11","IP4620","Pepper Jack Cheese",442,"H4620",20,"2021-08-12","2021-08-12","R4620","no"
"2023-04-14",51,24,"LOT4621_IP_2023-04-14_24","2023-01-05","IP4621","Bocconcini Cheese",250,"H4621",9,"2023-01-04","2023-01-04","R4621","no"
"2023-07-19",144,67,"LOT4622_IP_2023-07-19_67","2021-10-16","IP4622","Cold_Pack Cheese",531,"H4622",24,"2021-10-17","2021-10-17","R4622","no"
"2023-05-14",70,33,"LOT4623_IP_2023-05-14_33","2022-08-17","IP4623"," Burrata Cheese",307,"H4623",12,"2022-08-17","2022-08-17","R4623","no"
"2023-04-02",65,30,"LOT4624_IP_2023-04-02_30","2023-03-01","IP4624","Brie Cheese",292,"H4624",11,"2023-02-28","2023-02-28","R4624","no"
"2023-08-02",251,115,"LOT4625_IP_2023-08-02_115","2021-08-14","IP4625","Havati Cheese",852,"H4625",42,"2021-08-15","2021-08-15","R4625","no"
"2023-03-30",271,125,"LOT4626_IP_2023-03-30_125","2023-03-15","IP4626","Limburger Cheese",912,"H4626",45,"2023-03-14","2023-03-14","R4626","yes"
"2023-07-25",35,17,"LOT4627_IP_2023-07-25_17","2021-09-21","IP4627","Asiago Cheese",203,"H4627",7,"2021-09-21","2021-09-21","R4627","no"
"2023-04-24",153,70,"LOT4628_IP_2023-04-24_70","2022-11-17","IP4628","Cotija Cheese",556,"H4628",26,"2022-11-16","2022-11-16","R4628","no"
"2023-07-16",222,102,"LOT4629_IP_2023-07-16_102","2021-10-31","IP4629","Farmer Made Organic Cheese",765,"H4629",37,"2021-10-31","2021-10-31","R4629","no"
"2023-05-03",174,80,"LOT4630_IP_2023-05-03_80","2022-10-09","IP4630","Creame Cheese",620,"H4630",29,"2022-10-09","2022-10-09","R4630","no"
"2023-05-13",111,51,"LOT4631_IP_2023-05-13_51","2022-08-22","IP4631","Pepper Jack Cheese",431,"H4631",19,"2022-08-22","2022-08-22","R4631","no"
"2023-06-04",186,86,"LOT4632_IP_2023-06-04_86","2022-05-12","IP4632","Emmental Cheese",656,"H4632",31,"2022-05-12","2022-05-12","R4632","no"
"2023-08-03",248,114,"LOT4633_IP_2023-08-03_114","2021-08-07","IP4633","Havati Cheese",843,"H4633",41,"2021-08-08","2021-08-08","R4633","no"
"2023-07-31",205,94,"LOT4634_IP_2023-07-31_94","2021-08-23","IP4634","Gorgonzola Cheese",713,"H4634",34,"2021-08-24","2021-08-24","R4634","no"
"2023-07-31",66,31,"LOT4635_IP_2023-07-31_31","2021-08-21","IP4635"," Burrata Cheese",295,"H4635",12,"2021-08-22","2021-08-22","R4635","no"
"2023-04-18",88,41,"LOT4636_IP_2023-04-18_41","2022-12-14","IP4636","Cheddar Mix Cheese",362,"H4636",15,"2022-12-14","2022-12-14","R4636","no"
"2023-07-09",156,72,"LOT4637_IP_2023-07-09_72","2021-12-04","IP4637","Cotija Cheese",567,"H4637",26,"2021-12-04","2021-12-04","R4637","no"
"2023-07-31",165,76,"LOT4638_IP_2023-07-31_76","2021-08-21","IP4638","Cottage Cheese",592,"H4638",28,"2021-08-21","2021-08-21","R4638","no"
"2023-04-18",248,114,"LOT4639_IP_2023-04-18_114","2022-12-16","IP4639","Havati Cheese",844,"H4639",42,"2022-12-16","2022-12-16","R4639","no"
"2023-07-16",93,43,"LOT4640_IP_2023-07-16_43","2021-10-30","IP4640","Cheddar Mix Cheese",377,"H4640",16,"2021-10-30","2021-10-30","R4640","no"
"2023-05-04",70,32,"LOT4641_IP_2023-05-04_32","2022-10-04","IP4641"," Burrata Cheese",307,"H4641",12,"2022-10-04","2022-10-04","R4641","no"
"2023-06-14",184,85,"LOT4642_IP_2023-06-14_85","2022-03-28","IP4642","Emmental Cheese",650,"H4642",31,"2022-03-28","2022-03-28","R4642","no"
"2023-07-12",267,123,"LOT4643_IP_2023-07-12_123","2021-11-19","IP4643","Jarlsberg Cheese",900,"H4643",45,"2021-11-20","2021-11-20","R4643","no"
"2023-07-06",45,21,"LOT4644_IP_2023-07-06_21","2021-12-14","IP4644","Bocconcini Cheese",232,"H4644",8,"2021-12-15","2021-12-15","R4644","no"
"2023-05-23",222,102,"LOT4645_IP_2023-05-23_102","2022-07-06","IP4645","Farmer Made Organic Cheese",764,"H4645",37,"2022-07-06","2022-07-06","R4645","no"
"2023-04-06",243,112,"LOT4646_IP_2023-04-06_112","2023-02-08","IP4646","Gruyere Cheese",827,"H4646",41,"2023-02-08","2023-02-08","R4646","no"
"2023-06-04",101,47,"LOT4647_IP_2023-06-04_47","2022-05-13","IP4647","Cheese Curds Cheese",400,"H4647",17,"2022-05-13","2022-05-13","R4647","no"
"2023-03-31",218,101,"LOT4648_IP_2023-03-31_101","2023-03-08","IP4648","Farmer Made Organic Cheese",754,"H4648",37,"2023-03-07","2023-03-07","R4648","no"
"2023-07-29",17,8,"LOT4649_IP_2023-07-29_8","2021-09-02","IP4649","Mozarilla Cheese",147,"H4649",4,"2021-09-02","2021-09-02","R4649","no"
"2023-07-27",274,126,"LOT4650_IP_2023-07-27_126","2021-09-11","IP4650","Limburger Cheese",921,"H4650",46,"2021-09-12","2021-09-12","R4650","yes"
"2023-04-06",57,27,"LOT4651_IP_2023-04-06_27","2023-02-09","IP4651","Brie Cheese",268,"H4651",10,"2023-02-08","2023-02-08","R4651","no"
"2023-06-19",261,120,"LOT4652_IP_2023-06-19_120","2022-03-05","IP4652","Jarlsberg Cheese",884,"H4652",44,"2022-03-06","2022-03-06","R4652","no"
"2023-05-19",221,102,"LOT4653_IP_2023-05-19_102","2022-07-25","IP4653","Farmer Made Organic Cheese",762,"H4653",37,"2022-07-25","2022-07-25","R4653","no"
"2023-06-20",164,76,"LOT4654_IP_2023-06-20_76","2022-02-28","IP4654","Cottage Cheese",590,"H4654",28,"2022-02-28","2022-02-28","R4654","no"
"2023-07-10",78,36,"LOT4655_IP_2023-07-10_36","2021-11-29","IP4655","Camembert Cheese",332,"H4655",14,"2021-11-30","2021-11-30","R4655","no"
"2023-06-15",95,44,"LOT4656_IP_2023-06-15_44","2022-03-23","IP4656","Cheddar Mix Cheese",382,"H4656",16,"2022-03-23","2022-03-23","R4656","no"
"2023-06-10",264,122,"LOT4657_IP_2023-06-10_122","2022-04-13","IP4657","Jarlsberg Cheese",892,"H4657",44,"2022-04-13","2022-04-13","R4657","no"
"2023-04-26",261,120,"LOT4658_IP_2023-04-26_120","2022-11-09","IP4658","Jarlsberg Cheese",882,"H4658",44,"2022-11-08","2022-11-08","R4658","no"
"2023-05-04",88,41,"LOT4659_IP_2023-05-04_41","2022-10-02","IP4659","Cheddar Mix Cheese",362,"H4659",15,"2022-10-02","2022-10-02","R4659","no"
"2023-05-25",221,102,"LOT4660_IP_2023-05-25_102","2022-06-29","IP4660","Farmer Made Organic Cheese",761,"H4660",37,"2022-06-29","2022-06-29","R4660","no"
"2023-07-22",275,126,"LOT4661_IP_2023-07-22_126","2021-10-03","IP4661","Limburger Cheese",923,"H4661",46,"2021-10-04","2021-10-04","R4661","yes"
"2023-06-14",98,46,"LOT4662_IP_2023-06-14_46","2022-03-27","IP4662","Cheese Curds Cheese",392,"H4662",17,"2022-03-27","2022-03-27","R4662","no"
"2023-07-18",136,63,"LOT4663_IP_2023-07-18_63","2021-10-21","IP4663","Colby Cheese",505,"H4663",23,"2021-10-22","2021-10-22","R4663","no"
"2023-05-01",161,74,"LOT4664_IP_2023-05-01_74","2022-10-16","IP4664","Cotija Cheese",580,"H4664",27,"2022-10-15","2022-10-15","R4664","no"
"2023-05-12",37,18,"LOT4665_IP_2023-05-12_18","2022-08-27","IP4665","Asiago Cheese",209,"H4665",7,"2022-08-27","2022-08-27","R4665","no"
"2023-06-24",27,13,"LOT4666_IP_2023-06-24_13","2022-02-09","IP4666","American Cheese",179,"H4666",5,"2022-02-10","2022-02-10","SP1666","no"
"2023-05-01",163,75,"LOT4667_IP_2023-05-01_75","2022-10-19","IP4667","Cottage Cheese",587,"H4667",27,"2022-10-19","2022-10-19","R4667","no"
"2023-06-15",235,108,"LOT4668_IP_2023-06-15_108","2022-03-25","IP4668","Halloumi Cheese",803,"H4668",39,"2022-03-26","2022-03-26","R4668","no"
"2023-04-11",100,46,"LOT4669_IP_2023-04-11_46","2023-01-20","IP4669","Cheese Curds Cheese",397,"H4669",17,"2023-01-19","2023-01-19","R4669","no"
"2023-07-20",102,47,"LOT4670_IP_2023-07-20_47","2021-10-12","IP4670","Cheese Curds Cheese",405,"H4670",18,"2021-10-13","2021-10-13","R4670","no"
"2023-04-01",45,21,"LOT4671_IP_2023-04-01_21","2023-03-03","IP4671","Bocconcini Cheese",231,"H4671",8,"2023-03-02","2023-03-02","R4671","no"
"2023-06-18",22,11,"LOT4672_IP_2023-06-18_11","2022-03-08","IP4672","Mozarilla Cheese",163,"H4672",4,"2022-03-08","2022-03-08","R4672","no"
"2023-05-11",159,74,"LOT4673_IP_2023-05-11_74","2022-09-02","IP4673","Cotija Cheese",577,"H4673",27,"2022-09-01","2022-09-01","R4673","no"
"2023-06-19",253,117,"LOT4674_IP_2023-06-19_117","2022-03-04","IP4674","Havati Cheese",859,"H4674",42,"2022-03-04","2022-03-04","R4674","no"
"2023-06-20",284,131,"LOT4675_IP_2023-06-20_131","2022-03-02","IP4675","Monterey Jack Cheese",953,"H4675",47,"2022-03-02","2022-03-02","R4675","yes"
"2023-04-24",240,110,"LOT4676_IP_2023-04-24_110","2022-11-18","IP4676","Gruyere Cheese",818,"H4676",40,"2022-11-17","2022-11-17","R4676","no"
"2023-04-05",78,36,"LOT4677_IP_2023-04-05_36","2023-02-13","IP4677","Camembert Cheese",332,"H4677",14,"2023-02-12","2023-02-12","R4677","no"
"2023-04-05",229,106,"LOT4678_IP_2023-04-05_106","2023-02-14","IP4678","Halloumi Cheese",787,"H4678",38,"2023-02-13","2023-02-13","R4678","no"
"2023-07-09",259,119,"LOT4679_IP_2023-07-09_119","2021-11-30","IP4679","Jarlsberg Cheese",877,"H4679",43,"2021-12-01","2021-12-01","R4679","no"
"2023-07-18",222,102,"LOT4680_IP_2023-07-18_102","2021-10-22","IP4680","Farmer Made Organic Cheese",765,"H4680",37,"2021-10-23","2021-10-23","R4680","no"
"2023-06-12",144,67,"LOT4681_IP_2023-06-12_67","2022-04-05","IP4681","Cold_Pack Cheese",530,"H4681",24,"2022-04-05","2022-04-05","R4681","no"
"2023-06-15",45,21,"LOT4682_IP_2023-06-15_21","2022-03-24","IP4682","Bocconcini Cheese",234,"H4682",8,"2022-03-25","2022-03-25","R4682","no"
"2023-07-19",78,36,"LOT4683_IP_2023-07-19_36","2021-10-15","IP4683","Camembert Cheese",333,"H4683",14,"2021-10-16","2021-10-16","R4683","no"
"2023-08-03",191,88,"LOT4684_IP_2023-08-03_88","2021-08-09","IP4684","Emmental Cheese",671,"H4684",32,"2021-08-10","2021-08-10","R4684","no"
"2023-06-04",107,49,"LOT4685_IP_2023-06-04_49","2022-05-11","IP4685","Cheese Curds Cheese",419,"H4685",18,"2022-05-11","2022-05-11","R4685","no"
"2023-07-25",2,1,"LOT4686_IP_2023-07-25_1","2021-09-20","IP4686","Blue Cheese",103,"H4686",1,"2021-09-21","2021-09-21","R4686","no"
"2023-07-21",134,62,"LOT4687_IP_2023-07-21_62","2021-10-06","IP4687","Colby Cheese",501,"H4687",23,"2021-10-07","2021-10-07","R4687","no"
"2023-05-06",285,131,"LOT4688_IP_2023-05-06_131","2022-09-22","IP4688","Monterey Jack Cheese",954,"H4688",48,"2022-09-22","2022-09-22","R4688","yes"
"2023-05-21",213,98,"LOT4689_IP_2023-05-21_98","2022-07-16","IP4689","Gorgonzola Cheese",738,"H4689",36,"2022-07-16","2022-07-16","R4689","no"
"2023-07-13",127,59,"LOT4690_IP_2023-07-13_59","2021-11-15","IP4690","Swiss Cheese",480,"H4690",22,"2021-11-15","2021-11-15","R4690","no"
"2023-04-29",251,115,"LOT4691_IP_2023-04-29_115","2022-10-26","IP4691","Havati Cheese",852,"H4691",42,"2022-10-26","2022-10-26","R4691","no"
"2023-05-11",247,114,"LOT4692_IP_2023-05-11_114","2022-08-31","IP4692","Havati Cheese",840,"H4692",41,"2022-08-31","2022-08-31","R4692","no"
"2023-05-11",74,34,"LOT4693_IP_2023-05-11_34","2022-09-02","IP4693"," Burrata Cheese",320,"H4693",13,"2022-09-02","2022-09-02","R4693","no"
"2023-07-04",245,113,"LOT4694_IP_2023-07-04_113","2021-12-27","IP4694","Gruyere Cheese",835,"H4694",41,"2021-12-27","2021-12-27","R4694","no"
"2023-07-13",199,92,"LOT4695_IP_2023-07-13_92","2021-11-13","IP4695","Feta Cheese",695,"H4695",33,"2021-11-14","2021-11-14","R4695","no"
"2023-04-27",234,108,"LOT4696_IP_2023-04-27_108","2022-11-03","IP4696","Halloumi Cheese",800,"H4696",39,"2022-11-03","2022-11-03","R4696","no"
"2023-05-20",161,74,"LOT4697_IP_2023-05-20_74","2022-07-20","IP4697","Cotija Cheese",580,"H4697",27,"2022-07-20","2022-07-20","R4697","no"
"2023-05-16",265,122,"LOT4698_IP_2023-05-16_122","2022-08-08","IP4698","Jarlsberg Cheese",895,"H4698",44,"2022-08-08","2022-08-08","R4698","no"
"2023-06-23",266,122,"LOT4699_IP_2023-06-23_122","2022-02-13","IP4699","Jarlsberg Cheese",896,"H4699",44,"2022-02-14","2022-02-14","R4699","no"
"2023-05-04",203,93,"LOT4700_IP_2023-05-04_93","2022-10-03","IP4700","Feta Cheese",707,"H4700",34,"2022-10-03","2022-10-03","R4700","no"
"2023-07-22",191,88,"LOT4701_IP_2023-07-22_88","2021-10-05","IP4701","Emmental Cheese",672,"H4701",32,"2021-10-05","2021-10-05","R4701","no"
"2023-03-28",174,80,"LOT4702_IP_2023-03-28_80","2023-03-25","IP4702","Creame Cheese",620,"H4702",29,"2023-03-24","2023-03-24","R4702","no"
"2023-07-19",6,3,"LOT4703_IP_2023-07-19_3","2021-10-18","IP4703","Blue Cheese",114,"H4703",2,"2021-10-19","2021-10-19","R4703","no"
"2023-07-17",288,133,"LOT4704_IP_2023-07-17_133","2021-10-25","IP4704","Monterey Jack Cheese",965,"H4704",48,"2021-10-26","2021-10-26","R4704","yes"
"2023-05-02",210,97,"LOT4705_IP_2023-05-02_97","2022-10-12","IP4705","Gorgonzola Cheese",730,"H4705",35,"2022-10-11","2022-10-11","R4705","no"
"2023-06-02",17,8,"LOT4706_IP_2023-06-02_8","2022-05-23","IP4706","Mozarilla Cheese",147,"H4706",4,"2022-05-23","2022-05-23","R4706","no"
"2023-04-06",251,116,"LOT4707_IP_2023-04-06_116","2023-02-12","IP4707","Havati Cheese",854,"H4707",42,"2023-02-11","2023-02-11","R4707","no"
"2023-06-20",97,45,"LOT4708_IP_2023-06-20_45","2022-02-28","IP4708","Cheddar Mix Cheese",388,"H4708",17,"2022-03-01","2022-03-01","R4708","no"
"2023-06-15",94,44,"LOT4709_IP_2023-06-15_44","2022-03-24","IP4709","Cheddar Mix Cheese",379,"H4709",16,"2022-03-24","2022-03-24","R4709","no"
"2023-08-03",53,25,"LOT4710_IP_2023-08-03_25","2021-08-07","IP4710","Bocconcini Cheese",257,"H4710",10,"2021-08-08","2021-08-08","R4710","no"
"2023-04-16",210,97,"LOT4711_IP_2023-04-16_97","2022-12-25","IP4711","Gorgonzola Cheese",730,"H4711",35,"2022-12-24","2022-12-24","R4711","no"
"2023-04-13",117,54,"LOT4712_IP_2023-04-13_54","2023-01-09","IP4712","Pepper Jack Cheese",450,"H4712",20,"2023-01-08","2023-01-08","R4712","no"
"2023-05-26",124,57,"LOT4713_IP_2023-05-26_57","2022-06-23","IP4713","Swiss Cheese",469,"H4713",21,"2022-06-23","2022-06-23","R4713","no"
"2023-05-17",299,137,"LOT4714_IP_2023-05-17_137","2022-08-05","IP4714","Grated Parmesan Cheese",996,"H4714",50,"2022-08-05","2022-08-05","R4714","yes"
"2023-05-27",269,124,"LOT4715_IP_2023-05-27_124","2022-06-20","IP4715","Limburger Cheese",906,"H4715",45,"2022-06-20","2022-06-20","R4715","no"
"2023-06-26",108,50,"LOT4716_IP_2023-06-26_50","2022-01-30","IP4716","Pepper Jack Cheese",422,"H4716",19,"2022-01-30","2022-01-30","R4716","no"
"2023-05-22",178,82,"LOT4717_IP_2023-05-22_82","2022-07-12","IP4717","Creame Cheese",632,"H4717",30,"2022-07-12","2022-07-12","R4717","no"
"2023-05-03",93,43,"LOT4718_IP_2023-05-03_43","2022-10-07","IP4718","Cheddar Mix Cheese",376,"H4718",16,"2022-10-07","2022-10-07","R4718","no"
"2023-07-15",245,113,"LOT4719_IP_2023-07-15_113","2021-11-04","IP4719","Gruyere Cheese",834,"H4719",41,"2021-11-05","2021-11-05","R4719","no"
"2023-07-08",270,124,"LOT4720_IP_2023-07-08_124","2021-12-06","IP4720","Limburger Cheese",910,"H4720",45,"2021-12-06","2021-12-06","R4720","yes"
"2023-05-10",59,27,"LOT4721_IP_2023-05-10_27","2022-09-06","IP4721","Brie Cheese",273,"H4721",10,"2022-09-06","2022-09-06","R4721","no"
"2023-07-29",52,24,"LOT4722_IP_2023-07-29_24","2021-08-30","IP4722","Bocconcini Cheese",254,"H4722",9,"2021-08-30","2021-08-30","R4722","no"
"2023-05-15",15,8,"LOT4723_IP_2023-05-15_8","2022-08-12","IP4723","Mozarilla Cheese",143,"H4723",3,"2022-08-12","2022-08-12","R4723","no"
"2023-06-28",20,10,"LOT4724_IP_2023-06-28_10","2022-01-21","IP4724","Mozarilla Cheese",157,"H4724",4,"2022-01-21","2022-01-21","R4724","no"
"2023-05-03",39,19,"LOT4725_IP_2023-05-03_19","2022-10-09","IP4725","Asiago Cheese",215,"H4725",7,"2022-10-09","2022-10-09","R4725","no"
"2023-08-02",55,26,"LOT4726_IP_2023-08-02_26","2021-08-14","IP4726","Brie Cheese",263,"H4726",10,"2021-08-15","2021-08-15","R4726","no"
"2023-03-31",92,43,"LOT4727_IP_2023-03-31_43","2023-03-10","IP4727","Cheddar Mix Cheese",373,"H4727",16,"2023-03-09","2023-03-09","R4727","no"
"2023-07-08",138,64,"LOT4728_IP_2023-07-08_64","2021-12-06","IP4728","Colby Cheese",514,"H4728",24,"2021-12-06","2021-12-06","R4728","no"
"2023-05-12",189,87,"LOT4729_IP_2023-05-12_87","2022-08-27","IP4729","Emmental Cheese",666,"H4729",32,"2022-08-27","2022-08-27","R4729","no"
"2023-07-28",10,5,"LOT4730_IP_2023-07-28_5","2021-09-03","IP4730","Blue Cheese",127,"H4730",2,"2021-09-04","2021-09-04","R4730","no"
"2023-04-22",23,11,"LOT4731_IP_2023-04-22_11","2022-11-29","IP4731","American Cheese",166,"H4731",5,"2022-11-29","2022-11-29","SP1731","no"
"2023-04-20",108,50,"LOT4732_IP_2023-04-20_50","2022-12-06","IP4732","Pepper Jack Cheese",423,"H4732",19,"2022-12-05","2022-12-05","R4732","no"
"2023-06-07",32,15,"LOT4733_IP_2023-06-07_15","2022-04-29","IP4733","American Cheese",193,"H4733",6,"2022-04-29","2022-04-29","SP1733","no"
"2023-06-13",256,118,"LOT4734_IP_2023-06-13_118","2022-04-02","IP4734","Havati Cheese",866,"H4734",43,"2022-04-03","2022-04-03","R4734","no"
"2023-06-27",70,32,"LOT4735_IP_2023-06-27_32","2022-01-25","IP4735"," Burrata Cheese",306,"H4735",12,"2022-01-25","2022-01-25","R4735","no"
"2023-05-31",8,4,"LOT4736_IP_2023-05-31_4","2022-06-02","IP4736","Blue Cheese",120,"H4736",2,"2022-06-02","2022-06-02","R4736","no"
"2023-04-29",39,19,"LOT4737_IP_2023-04-29_19","2022-10-25","IP4737","Asiago Cheese",215,"H4737",7,"2022-10-24","2022-10-24","R4737","no"
"2023-05-17",221,102,"LOT4738_IP_2023-05-17_102","2022-08-06","IP4738","Farmer Made Organic Cheese",761,"H4738",37,"2022-08-06","2022-08-06","R4738","no"
"2023-06-02",101,47,"LOT4739_IP_2023-06-02_47","2022-05-24","IP4739","Cheese Curds Cheese",402,"H4739",17,"2022-05-24","2022-05-24","R4739","no"
"2023-06-01",291,134,"LOT4740_IP_2023-06-01_134","2022-05-27","IP4740","Grated Parmesan Cheese",973,"H4740",49,"2022-05-27","2022-05-27","R4740","yes"
"2023-06-14",62,29,"LOT4741_IP_2023-06-14_29","2022-03-30","IP4741","Brie Cheese",283,"H4741",11,"2022-03-30","2022-03-30","R4741","no"
"2023-07-03",218,100,"LOT4742_IP_2023-07-03_100","2021-12-29","IP4742","Farmer Made Organic Cheese",752,"H4742",37,"2021-12-29","2021-12-29","R4742","no"
"2023-08-04",101,47,"LOT4743_IP_2023-08-04_47","2021-08-05","IP4743","Cheese Curds Cheese",402,"H4743",17,"2021-08-06","2021-08-06","R4743","no"
"2023-04-22",198,91,"LOT4744_IP_2023-04-22_91","2022-11-26","IP4744","Feta Cheese",694,"H4744",33,"2022-11-25","2022-11-25","R4744","no"
"2023-04-30",73,34,"LOT4745_IP_2023-04-30_34","2022-10-21","IP4745"," Burrata Cheese",318,"H4745",13,"2022-10-20","2022-10-20","R4745","no"
"2023-05-13",190,88,"LOT4746_IP_2023-05-13_88","2022-08-24","IP4746","Emmental Cheese",669,"H4746",32,"2022-08-24","2022-08-24","R4746","no"
"2023-06-05",115,53,"LOT4747_IP_2023-06-05_53","2022-05-10","IP4747","Pepper Jack Cheese",444,"H4747",20,"2022-05-10","2022-05-10","R4747","no"
"2023-07-18",142,66,"LOT4748_IP_2023-07-18_66","2021-10-20","IP4748","Cold_Pack Cheese",525,"H4748",24,"2021-10-21","2021-10-21","R4748","no"
"2023-04-19",288,132,"LOT4749_IP_2023-04-19_132","2022-12-13","IP4749","Monterey Jack Cheese",963,"H4749",48,"2022-12-12","2022-12-12","R4749","yes"
"2023-07-18",291,134,"LOT4750_IP_2023-07-18_134","2021-10-22","IP4750","Grated Parmesan Cheese",971,"H4750",48,"2021-10-23","2021-10-23","R4750","yes"
"2023-06-25",8,4,"LOT4751_IP_2023-06-25_4","2022-02-07","IP4751","Blue Cheese",120,"H4751",2,"2022-02-07","2022-02-07","R4751","no"
"2023-07-24",228,105,"LOT4752_IP_2023-07-24_105","2021-09-22","IP4752","Halloumi Cheese",782,"H4752",38,"2021-09-23","2021-09-23","R4752","no"
"2023-05-06",72,34,"LOT4753_IP_2023-05-06_34","2022-09-24","IP4753"," Burrata Cheese",314,"H4753",13,"2022-09-23","2022-09-23","R4753","no"
"2023-05-20",106,49,"LOT4754_IP_2023-05-20_49","2022-07-21","IP4754","Cheese Curds Cheese",417,"H4754",18,"2022-07-21","2022-07-21","R4754","no"
"2023-04-01",197,91,"LOT4755_IP_2023-04-01_91","2023-03-07","IP4755","Feta Cheese",691,"H4755",33,"2023-03-06","2023-03-06","R4755","no"
"2023-06-20",49,23,"LOT4756_IP_2023-06-20_23","2022-03-01","IP4756","Bocconcini Cheese",244,"H4756",9,"2022-03-01","2022-03-01","R4756","no"
"2023-06-17",88,41,"LOT4757_IP_2023-06-17_41","2022-03-15","IP4757","Cheddar Mix Cheese",360,"H4757",15,"2022-03-15","2022-03-15","R4757","no"
"2023-05-02",251,116,"LOT4758_IP_2023-05-02_116","2022-10-14","IP4758","Havati Cheese",854,"H4758",42,"2022-10-14","2022-10-14","R4758","no"
"2023-06-13",50,23,"LOT4759_IP_2023-06-13_23","2022-03-30","IP4759","Bocconcini Cheese",246,"H4759",9,"2022-03-30","2022-03-30","R4759","no"
"2023-07-13",109,50,"LOT4760_IP_2023-07-13_50","2021-11-14","IP4760","Pepper Jack Cheese",425,"H4760",19,"2021-11-15","2021-11-15","R4760","no"
"2023-07-23",270,124,"LOT4761_IP_2023-07-23_124","2021-09-29","IP4761","Limburger Cheese",908,"H4761",45,"2021-09-30","2021-09-30","R4761","no"
"2023-04-22",202,93,"LOT4762_IP_2023-04-22_93","2022-11-28","IP4762","Feta Cheese",704,"H4762",34,"2022-11-28","2022-11-28","R4762","no"
"2023-05-05",253,116,"LOT4763_IP_2023-05-05_116","2022-09-29","IP4763","Havati Cheese",859,"H4763",42,"2022-09-29","2022-09-29","R4763","no"
"2023-05-16",281,129,"LOT4764_IP_2023-05-16_129","2022-08-11","IP4764","Monterey Jack Cheese",942,"H4764",47,"2022-08-10","2022-08-10","R4764","yes"
"2023-07-26",110,51,"LOT4765_IP_2023-07-26_51","2021-09-16","IP4765","Pepper Jack Cheese",427,"H4765",19,"2021-09-17","2021-09-17","R4765","no"
"2023-04-30",50,24,"LOT4766_IP_2023-04-30_24","2022-10-22","IP4766","Bocconcini Cheese",249,"H4766",9,"2022-10-22","2022-10-22","R4766","no"
"2023-06-19",128,59,"LOT4767_IP_2023-06-19_59","2022-03-03","IP4767","Swiss Cheese",481,"H4767",22,"2022-03-03","2022-03-03","R4767","no"
"2023-04-14",289,133,"LOT4768_IP_2023-04-14_133","2023-01-06","IP4768","Grated Parmesan Cheese",968,"H4768",48,"2023-01-05","2023-01-05","R4768","yes"
"2023-07-19",232,107,"LOT4769_IP_2023-07-19_107","2021-10-16","IP4769","Halloumi Cheese",796,"H4769",39,"2021-10-17","2021-10-17","R4769","no"
