"Received_Date","Quantity","Receiver_ID","Product_Desc","Location_from_ID","Location_to_ID","Subsequent_ID","Outbreak"
"2022-12-26",871,"R4103","Claws Crab Meat",118,118,"SHP4103","yes"
"2021-08-23",751,"R4104","Jumbo Lump Crab MEat",100,100,"SHP4104","no"
"2022-01-07",436,"R4105","Ballon_Fish",52,52,"SHP4105","no"
"2023-02-04",595,"R4106","Frog_fish",76,76,"SHP4106","no"
"2021-11-07",114,"R4107","Salmon",3,3,"SHP4107","no"
"2021-09-16",773,"R4108","Lump Crab Meat",103,103,"SHP4108","no"
"2021-11-15",139,"R4109","Salmon",7,7,"SHP4109","no"
"2022-02-04",703,"R4110","Red_Snaper_Fish",93,93,"SHP4110","no"
"2022-02-03",282,"R4111","Lobster",29,29,"SHP4111","no"
"2021-09-05",743,"R4112","Jumbo Lump Crab MEat",99,99,"SHP4112","no"
"2022-06-04",640,"R4113","Gold Fish",83,83,"SHP4113","no"
"2022-04-02",314,"R4114","Tuna",34,34,"SHP4114","no"
"2021-09-24",404,"R4115","Angel_Fish",47,47,"SHP4115","no"
"2021-09-16",165,"R4116","Shrimp",11,11,"SHP4116","no"
"2022-11-28",633,"R4117","Gold Fish",82,82,"SHP4117","no"
"2022-12-24",119,"R4118","Salmon",4,4,"SHP4118","no"
"2021-12-30",761,"R4119","Jumbo Lump Crab MEat",102,102,"SHP4119","no"
"2022-05-24",107,"R4120","Salmon",2,2,"SHP4120","no"
"2021-09-21",641,"R4121","Gold Fish",83,83,"SHP4121","no"
"2021-10-20",960,"R4122","Item",132,132,"SHP4122","yes"
"2022-12-18",513,"R4123","Cat_Fish",64,64,"SHP4123","no"
"2023-01-08",321,"R4124","Tuna",35,35,"SHP4124","no"
"2021-10-12",385,"R4125","Angel_Fish",44,44,"SHP4125","no"
"2023-03-11",617,"R4126","Frog_fish",80,80,"SHP4126","no"
"2023-01-31",579,"R4127","Frog_fish",74,74,"SHP4127","no"
"2022-10-05",202,"R4128","Crab or Crab Meat",17,17,"SHP4128","no"
"2022-11-10",826,"R4129","Cocktail Claws Carb Meat",112,112,"SHP4129","yes"
"2022-12-15",804,"R4130","Lump Crab Meat",108,108,"SHP4130","no"
"2022-04-23",428,"R4131","Angel_Fish",51,51,"SHP4131","no"
"2021-09-02",713,"R4132","Red_Snaper_Fish",94,94,"SHP4132","no"
"2021-11-30",827,"R4133","Cocktail Claws Carb Meat",112,112,"SHP4133","yes"
"2022-08-12",183,"R4134","Shrimp",14,14,"SHP4134","no"
"2022-11-08",913,"R4135","COLOSSAL LUMP crab Meat",125,125,"SHP4135","yes"
"2022-10-04",912,"R4136","COLOSSAL LUMP crab Meat",125,125,"SHP4136","yes"
"2022-08-01",560,"R4137","File_Fish",71,71,"SHP4137","no"
"2023-02-02",694,"R4138","Red_Snaper_Fish",91,91,"SHP4138","no"
"2022-05-03",454,"R4139","Ballon_Fish",55,55,"SHP4139","no"
"2023-01-27",374,"R4140","White_Fish",43,43,"SHP4140","no"
"2022-08-02",756,"R4141","Jumbo Lump Crab MEat",101,101,"SHP4141","no"
"2022-08-25",769,"R4142","Lump Crab Meat",103,103,"SHP4142","no"
"2021-11-29",372,"R4143","White_Fish",42,42,"SHP4143","no"
"2022-08-21",894,"R4144","Claws Crab Meat",122,122,"SHP4144","yes"
"2021-09-10",536,"R4145","File_Fish",67,67,"SHP4145","no"
"2022-08-11",520,"R4146","Cat_Fish",65,65,"SHP4146","no"
"2021-09-13",929,"R4147","COLOSSAL LUMP crab Meat",127,127,"SHP4147","yes"
"2022-03-13",642,"R4148","Gold Fish",84,84,"SHP4148","no"
"2023-02-02",171,"R4149","Shrimp",12,12,"SHP4149","no"
"2022-11-23",208,"R4150","Crab or Crab Meat",17,17,"SHP4150","no"
"2022-02-12",466,"R4151","Ballon_Fish",57,57,"SHP4151","no"
"2022-11-28",156,"R4152","Shrimp",10,10,"SHP4152","no"
"2022-08-15",464,"R4153","Ballon_Fish",56,56,"SHP4153","no"
"2021-09-06",597,"R4154","Frog_fish",77,77,"SHP4154","no"
"2021-08-08",552,"R4155","File_Fish",70,70,"SHP4155","no"
"2022-12-27",678,"R4156","Red_Snaper_Fish",89,89,"SHP4156","no"
"2021-10-20",851,"R4157","Cocktail Claws Carb Meat",115,115,"SHP4157","yes"
"2023-01-13",668,"R4158","Gold Fish",87,87,"SHP4158","no"
"2023-02-01",125,"R4159","Salmon",5,5,"SHP4159","no"
"2021-11-01",767,"R4160","Lump Crab Meat",102,102,"SHP4160","no"
"2022-07-07",377,"R4161","White_Fish",43,43,"SHP4161","no"
"2022-03-05",202,"R4162","Crab or Crab Meat",17,17,"SHP4162","no"
"2023-01-08",337,"R4163","Tuna",37,37,"SHP4163","no"
"2022-02-26",551,"R4164","File_Fish",70,70,"SHP4164","no"
"2022-05-24",403,"R4165","Angel_Fish",47,47,"SHP4165","no"
"2022-11-11",793,"R4166","Lump Crab Meat",107,107,"SHP4166","no"
"2022-03-10",768,"R4167","Lump Crab Meat",103,103,"SHP4167","no"
"2021-08-11",779,"R4168","Lump Crab Meat",104,104,"SHP4168","no"
"2022-01-05",593,"R4169","Frog_fish",76,76,"SHP4169","no"
"2021-10-09",134,"R4170","Salmon",6,6,"SHP4170","no"
"2022-10-06",624,"R4171","Gold Fish",81,81,"SHP4171","no"
"2022-03-27",824,"R4172","Cocktail Claws Carb Meat",111,111,"SHP4172","yes"
"2021-09-13",1000,"R4173","Item",138,138,"SHP4173","yes"
"2022-09-10",107,"R4174","Salmon",2,2,"SHP4174","no"
"2023-02-25",497,"R4175","Cat_Fish",61,61,"SHP4175","no"
"2022-01-21",132,"R4176","Salmon",6,6,"SHP4176","no"
"2021-08-17",984,"R4177","Item",136,136,"SHP4177","yes"
"2023-03-02",188,"R4178","Shrimp",14,14,"SHP4178","no"
"2023-03-05",409,"R4179","Angel_Fish",48,48,"SHP4179","no"
"2022-01-18",377,"R4180","White_Fish",43,43,"SHP4180","no"
"2021-08-11",292,"R4181","Tuna",30,30,"SHP4181","no"
"2023-01-20",385,"R4182","Angel_Fish",44,44,"SHP4182","no"
"2022-10-03",251,"R4183","Lobster",24,24,"SHP4183","no"
"2023-02-11",564,"R4184","File_Fish",72,72,"SHP4184","no"
"2022-05-30",416,"R4185","Angel_Fish",49,49,"SHP4185","no"
"2023-03-16",666,"R4186","Gold Fish",87,87,"SHP4186","no"
"2022-11-05",356,"R4187","White_Fish",40,40,"SHP4187","no"
"2022-01-02",742,"R4188","Jumbo Lump Crab MEat",99,99,"SHP4188","no"
"2021-12-30",562,"R4189","File_Fish",71,71,"SHP4189","no"
"2021-08-10",632,"R4190","Gold Fish",82,82,"SHP4190","no"
"2022-01-20",941,"R4191","COLOSSAL LUMP crab Meat",129,129,"SHP4191","yes"
"2021-12-06",747,"R4192","Jumbo Lump Crab MEat",99,99,"SHP4192","no"
"2022-05-26",174,"R4193","Shrimp",12,12,"SHP4193","no"
"2023-02-13",147,"R4194","Salmon",8,8,"SHP4194","no"
"2022-06-18",324,"R4195","Tuna",35,35,"SHP4195","no"
"2021-11-14",252,"R4196","Lobster",24,24,"SHP4196","no"
"2022-03-20",444,"R4197","Ballon_Fish",53,53,"SHP4197","no"
"2021-10-27",501,"R4198","Cat_Fish",62,62,"SHP4198","no"
"2022-12-03",466,"R4199","Ballon_Fish",57,57,"SHP4199","no"
"2021-10-19",628,"R4200","Gold Fish",81,81,"SHP4200","no"
"2022-03-29",989,"R4201","Item",136,136,"SHP4201","yes"
"2021-10-09",908,"R4202","COLOSSAL LUMP crab Meat",124,124,"SHP4202","yes"
"2021-10-13",419,"R4203","Angel_Fish",49,49,"SHP4203","no"
"2021-11-23",219,"R4204","Crab or Crab Meat",19,19,"SHP4204","no"
"2022-11-24",348,"R4205","White_Fish",39,39,"SHP4205","no"
"2023-03-21",248,"R4206","Lobster",24,24,"SHP4206","no"
"2022-08-26",670,"R4207","Red_Snaper_Fish",88,88,"SHP4207","no"
"2022-09-27",433,"R4208","Ballon_Fish",52,52,"SHP4208","no"
"2022-12-26",621,"R4209","Frog_fish",80,80,"SHP4209","no"
"2022-04-17",260,"R4210","Lobster",25,25,"SHP4210","no"
"2023-01-31",439,"R4211","Ballon_Fish",53,53,"SHP4211","no"
"2022-11-11",595,"R4212","Frog_fish",76,76,"SHP4212","no"
"2022-10-23",743,"R4213","Jumbo Lump Crab MEat",99,99,"SHP4213","no"
"2022-04-08",819,"R4214","Cocktail Claws Carb Meat",110,110,"SHP4214","no"
"2023-03-18",294,"R4215","Tuna",30,30,"SHP4215","no"
"2021-11-29",675,"R4216","Red_Snaper_Fish",89,89,"SHP4216","no"
"2022-12-29",967,"R4217","Item",133,133,"SHP4217","yes"
"2021-08-31",341,"R4218","White_Fish",38,38,"SHP4218","no"
"2022-06-13",893,"R4219","Claws Crab Meat",122,122,"SHP4219","yes"
"2022-06-24",584,"R4220","Frog_fish",75,75,"SHP4220","no"
"2021-12-15",596,"R4221","Frog_fish",76,76,"SHP4221","no"
"2022-06-07",695,"R4222","Red_Snaper_Fish",92,92,"SHP4222","no"
"2022-08-19",633,"R4223","Gold Fish",82,82,"SHP4223","no"
"2022-11-11",771,"R4224","Lump Crab Meat",103,103,"SHP4224","no"
"2021-08-25",606,"R4225","Frog_fish",78,78,"SHP4225","no"
"2022-07-17",683,"R4226","Red_Snaper_Fish",90,90,"SHP4226","no"
"2022-12-11",888,"R4227","Claws Crab Meat",121,121,"SHP4227","yes"
"2022-06-26",102,"R4228","Salmon",1,1,"SHP4228","no"
"2021-08-10",774,"R4229","Lump Crab Meat",104,104,"SHP4229","no"
"2022-12-09",757,"R4230","Jumbo Lump Crab MEat",101,101,"SHP4230","no"
"2021-12-23",403,"R4231","Angel_Fish",47,47,"SHP4231","no"
"2021-09-02",354,"R4232","White_Fish",40,40,"SHP4232","no"
"2022-02-21",200,"R4233","Crab or Crab Meat",16,16,"SHP4233","no"
"2023-03-17",241,"R4234","Crab or Crab Meat",22,22,"SHP4234","no"
"2022-03-13",143,"R4235","Salmon",8,8,"SHP4235","no"
"2022-10-03",912,"R4236","COLOSSAL LUMP crab Meat",125,125,"SHP4236","yes"
"2022-12-19",352,"R4237","White_Fish",39,39,"SHP4237","no"
"2022-12-15",743,"R4238","Jumbo Lump Crab MEat",99,99,"SHP4238","no"
"2022-07-07",669,"R4239","Red_Snaper_Fish",88,88,"SHP4239","no"
"2022-04-25",437,"R4240","Ballon_Fish",52,52,"SHP4240","no"
"2023-02-19",690,"R4241","Red_Snaper_Fish",91,91,"SHP4241","no"
"2021-08-23",653,"R4242","Gold Fish",85,85,"SHP4242","no"
"2023-01-31",850,"R4243","Cocktail Claws Carb Meat",115,115,"SHP4243","yes"
"2022-06-05",177,"R4244","Shrimp",13,13,"SHP4244","no"
"2023-03-15",983,"R4245","Item",135,135,"SHP4245","yes"
"2022-04-26",804,"R4246","Lump Crab Meat",108,108,"SHP4246","no"
"2022-12-23",402,"R4247","Angel_Fish",47,47,"SHP4247","no"
"2022-03-01",872,"R4248","Claws Crab Meat",119,119,"SHP4248","yes"
"2022-02-22",591,"R4249","Frog_fish",76,76,"SHP4249","no"
"2022-07-02",970,"R4250","Item",133,133,"SHP4250","yes"
"2022-12-24",898,"R4251","Claws Crab Meat",122,122,"SHP4251","yes"
"2021-10-12",902,"R4252","Claws Crab Meat",123,123,"SHP4252","yes"
"2021-08-13",523,"R4253","Cat_Fish",65,65,"SHP4253","no"
"2022-01-04",279,"R4254","Lobster",28,28,"SHP4254","no"
"2022-09-21",364,"R4255","White_Fish",41,41,"SHP4255","no"
"2022-07-05",706,"R4256","Red_Snaper_Fish",93,93,"SHP4256","no"
"2022-10-06",652,"R4257","Gold Fish",85,85,"SHP4257","no"
"2022-12-20",376,"R4258","White_Fish",43,43,"SHP4258","no"
"2021-10-04",747,"R4259","Jumbo Lump Crab MEat",99,99,"SHP4259","no"
"2021-11-14",965,"R4260","Item",133,133,"SHP4260","yes"
"2022-02-03",523,"R4261","Cat_Fish",65,65,"SHP4261","no"
"2021-09-04",458,"R4262","Ballon_Fish",55,55,"SHP4262","no"
"2022-03-21",825,"R4263","Cocktail Claws Carb Meat",111,111,"SHP4263","yes"
"2022-04-21",118,"R4264","Salmon",4,4,"SHP4264","no"
"2021-12-16",140,"R4265","Salmon",7,7,"SHP4265","no"
"2022-01-02",479,"R4266","Cat_Fish",59,59,"SHP4266","no"
"2022-02-01",583,"R4267","Frog_fish",75,75,"SHP4267","no"
"2022-02-07",964,"R4268","Item",133,133,"SHP4268","yes"
"2021-08-12",226,"R4269","Crab or Crab Meat",20,20,"SHP4269","no"
"2023-03-18",299,"R4270","Tuna",31,31,"SHP4270","no"
"2022-05-04",482,"R4271","Cat_Fish",59,59,"SHP4271","no"
"2022-12-26",204,"R4272","Crab or Crab Meat",17,17,"SHP4272","no"
"2022-08-03",662,"R4273","Gold Fish",86,86,"SHP4273","no"
"2022-07-16",757,"R4274","Jumbo Lump Crab MEat",101,101,"SHP4274","no"
"2022-02-03",626,"R4275","Gold Fish",81,81,"SHP4275","no"
"2023-03-01",216,"R4276","Crab or Crab Meat",19,19,"SHP4276","no"
"2022-09-24",330,"R4277","Tuna",36,36,"SHP4277","no"
"2021-08-08",404,"R4278","Angel_Fish",47,47,"SHP4278","no"
"2022-05-17",515,"R4279","Cat_Fish",64,64,"SHP4279","no"
"2021-09-04",638,"R4280","Gold Fish",83,83,"SHP4280","no"
"2022-10-27",441,"R4281","Ballon_Fish",53,53,"SHP4281","no"
"2021-11-08",775,"R4282","Lump Crab Meat",104,104,"SHP4282","no"
"2022-03-23",555,"R4283","File_Fish",70,70,"SHP4283","no"
"2022-05-26",888,"R4284","Claws Crab Meat",121,121,"SHP4284","yes"
"2022-12-27",407,"R4285","Angel_Fish",48,48,"SHP4285","no"
"2022-12-26",192,"R4286","Shrimp",15,15,"SHP4286","no"
"2021-08-30",912,"R4287","COLOSSAL LUMP crab Meat",125,125,"SHP4287","yes"
"2022-03-10",925,"R4288","COLOSSAL LUMP crab Meat",127,127,"SHP4288","yes"
"2021-12-26",810,"R4289","Lump Crab Meat",109,109,"SHP4289","no"
"2023-01-11",518,"R4290","Cat_Fish",65,65,"SHP4290","no"
"2022-06-16",566,"R4291","File_Fish",72,72,"SHP4291","no"
"2022-11-25",857,"R4292","Cocktail Claws Carb Meat",116,116,"SHP4292","yes"
"2022-05-16",190,"R4293","Shrimp",15,15,"SHP4293","no"
"2021-08-14",405,"R4294","Angel_Fish",47,47,"SHP4294","no"
"2022-08-11",645,"R4295","Gold Fish",84,84,"SHP4295","no"
"2022-02-27",321,"R4296","Tuna",35,35,"SHP4296","no"
"2021-09-18",175,"R4297","Shrimp",12,12,"SHP4297","no"
"2021-12-27",300,"R4298","Tuna",32,32,"SHP4298","no"
"2021-12-03",494,"R4299","Cat_Fish",61,61,"SHP4299","no"
"2023-02-15",220,"R4300","Crab or Crab Meat",19,19,"SHP4300","no"
"2022-01-02",766,"R4301","Lump Crab Meat",102,102,"SHP4301","no"
"2022-02-17",843,"R4302","Cocktail Claws Carb Meat",114,114,"SHP4302","yes"
"2022-09-07",974,"R4303","Item",134,134,"SHP4303","yes"
"2023-03-21",793,"R4304","Lump Crab Meat",106,106,"SHP4304","no"
"2021-10-12",377,"R4305","White_Fish",43,43,"SHP4305","no"
"2022-12-06",150,"R4306","Shrimp",9,9,"SHP4306","no"
"2022-06-18",857,"R4307","Cocktail Claws Carb Meat",116,116,"SHP4307","yes"
"2022-01-21",699,"R4308","Red_Snaper_Fish",92,92,"SHP4308","no"
"2022-05-01",137,"R4309","Salmon",7,7,"SHP4309","no"
"2022-06-17",528,"R4310","File_Fish",66,66,"SHP4310","no"
"2021-12-23",528,"R4311","File_Fish",66,66,"SHP4311","no"
"2023-03-25",440,"R4312","Ballon_Fish",53,53,"SHP4312","no"
"2022-02-18",250,"R4313","Lobster",24,24,"SHP4313","no"
"2022-12-02",574,"R4314","Frog_fish",73,73,"SHP4314","no"
"2022-11-19",895,"R4315","Claws Crab Meat",122,122,"SHP4315","yes"
"2022-01-05",816,"R4316","Cocktail Claws Carb Meat",110,110,"SHP4316","no"
"2022-01-17",339,"R4317","White_Fish",37,37,"SHP4317","no"
"2022-11-25",508,"R4318","Cat_Fish",63,63,"SHP4318","no"
"2022-07-31",753,"R4319","Jumbo Lump Crab MEat",100,100,"SHP4319","no"
"2021-12-13",197,"R4320","Crab or Crab Meat",16,16,"SHP4320","no"
"2022-06-24",858,"R4321","Cocktail Claws Carb Meat",116,116,"SHP4321","yes"
"2021-09-18",558,"R4322","File_Fish",71,71,"SHP4322","no"
"2021-11-17",622,"R4323","Gold Fish",81,81,"SHP4323","no"
"2021-12-12",739,"R4324","Jumbo Lump Crab MEat",98,98,"SHP4324","no"
"2021-11-04",332,"R4325","Tuna",36,36,"SHP4325","no"
"2022-10-10",786,"R4326","Lump Crab Meat",105,105,"SHP4326","no"
"2022-08-22",975,"R4327","Item",134,134,"SHP4327","yes"
"2022-10-17",899,"R4328","Claws Crab Meat",123,123,"SHP4328","yes"
"2022-10-06",339,"R4329","White_Fish",37,37,"SHP4329","no"
"2022-08-29",550,"R4330","File_Fish",69,69,"SHP4330","no"
"2022-09-20",617,"R4331","Frog_fish",80,80,"SHP4331","no"
"2023-01-12",310,"R4332","Tuna",33,33,"SHP4332","no"
"2022-06-28",394,"R4333","Angel_Fish",46,46,"SHP4333","no"
"2021-09-10",119,"R4334","Salmon",4,4,"SHP4334","no"
"2021-11-19",284,"R4335","Lobster",29,29,"SHP4335","no"
"2022-05-20",464,"R4336","Ballon_Fish",56,56,"SHP4336","no"
"2022-12-31",620,"R4337","Frog_fish",80,80,"SHP4337","no"
"2021-12-03",440,"R4338","Ballon_Fish",53,53,"SHP4338","no"
"2021-08-29",705,"R4339","Red_Snaper_Fish",93,93,"SHP4339","no"
"2022-01-01",114,"R4340","Salmon",3,3,"SHP4340","no"
"2023-01-14",788,"R4341","Lump Crab Meat",106,106,"SHP4341","no"
"2023-02-16",520,"R4342","Cat_Fish",65,65,"SHP4342","no"
"2023-02-20",338,"R4343","White_Fish",37,37,"SHP4343","no"
"2021-10-31",239,"R4344","Crab or Crab Meat",22,22,"SHP4344","no"
"2022-11-04",761,"R4345","Jumbo Lump Crab MEat",102,102,"SHP4345","no"
"2022-06-27",731,"R4346","Jumbo Lump Crab MEat",97,97,"SHP4346","no"
"2022-10-25",728,"R4347","Jumbo Lump Crab MEat",97,97,"SHP4347","no"
"2023-01-17",354,"R4348","White_Fish",40,40,"SHP4348","no"
"2021-12-30",187,"R4349","Shrimp",14,14,"SHP4349","no"
"2021-10-12",465,"R4350","Ballon_Fish",57,57,"SHP4350","no"
"2023-01-27",667,"R4351","Gold Fish",87,87,"SHP4351","no"
"2022-09-02",107,"R4352","Salmon",2,2,"SHP4352","no"
"2022-10-03",533,"R4353","File_Fish",67,67,"SHP4353","no"
"2021-12-31",957,"R4354","Item",131,131,"SHP4354","yes"
"2022-09-28",490,"R4355","Cat_Fish",60,60,"SHP4355","no"
"2022-06-01",635,"R4356","Gold Fish",83,83,"SHP4356","no"
"2023-03-20",469,"R4357","Ballon_Fish",57,57,"SHP4357","no"
"2022-04-13",685,"R4358","Red_Snaper_Fish",90,90,"SHP4358","no"
"2022-01-02",796,"R4359","Lump Crab Meat",107,107,"SHP4359","no"
"2022-10-15",848,"R4360","Cocktail Claws Carb Meat",115,115,"SHP4360","yes"
"2022-02-20",269,"R4361","Lobster",27,27,"SHP4361","no"
"2022-07-07",404,"R4362","Angel_Fish",47,47,"SHP4362","no"
"2021-11-17",717,"R4363","Jumbo Lump Crab MEat",95,95,"SHP4363","no"
"2022-06-24",375,"R4364","White_Fish",43,43,"SHP4364","no"
"2022-08-16",423,"R4365","Angel_Fish",50,50,"SHP4365","no"
"2022-10-22",695,"R4366","Red_Snaper_Fish",92,92,"SHP4366","no"
"2021-08-08",339,"R4367","White_Fish",37,37,"SHP4367","no"
"2022-12-26",110,"R4368","Salmon",3,3,"SHP4368","no"
"2023-01-26",313,"R4369","Tuna",33,33,"SHP4369","no"
"2022-11-06",137,"R4370","Salmon",7,7,"SHP4370","no"
"2022-06-14",804,"R4371","Lump Crab Meat",108,108,"SHP4371","no"
"2021-10-02",683,"R4372","Red_Snaper_Fish",90,90,"SHP4372","no"
"2021-12-14",727,"R4373","Jumbo Lump Crab MEat",96,96,"SHP4373","no"
"2022-09-25",487,"R4374","Cat_Fish",60,60,"SHP4374","no"
"2022-06-26",128,"R4375","Salmon",5,5,"SHP4375","no"
"2023-01-17",928,"R4376","COLOSSAL LUMP crab Meat",127,127,"SHP4376","yes"
"2021-08-20",973,"R4377","Item",134,134,"SHP4377","yes"
"2022-06-08",131,"R4378","Salmon",6,6,"SHP4378","no"
"2021-08-26",994,"R4379","Item",137,137,"SHP4379","yes"
"2021-08-07",702,"R4380","Red_Snaper_Fish",93,93,"SHP4380","no"
"2021-10-31",482,"R4381","Cat_Fish",59,59,"SHP4381","no"
"2021-08-29",397,"R4382","Angel_Fish",46,46,"SHP4382","no"
"2022-03-04",467,"R4383","Ballon_Fish",57,57,"SHP4383","no"
"2022-03-17",694,"R4384","Red_Snaper_Fish",91,91,"SHP4384","no"
"2021-12-26",447,"R4385","Ballon_Fish",54,54,"SHP4385","no"
"2023-03-05",870,"R4386","Claws Crab Meat",118,118,"SHP4386","yes"
"2022-06-09",743,"R4387","Jumbo Lump Crab MEat",99,99,"SHP4387","no"
"2023-01-20",480,"R4388","Cat_Fish",59,59,"SHP4388","no"
"2021-08-12",925,"R4389","COLOSSAL LUMP crab Meat",127,127,"SHP4389","yes"
"2023-01-01",517,"R4390","Cat_Fish",64,64,"SHP4390","no"
"2022-01-30",938,"R4391","COLOSSAL LUMP crab Meat",129,129,"SHP4391","yes"
"2022-06-30",671,"R4392","Red_Snaper_Fish",88,88,"SHP4392","no"
"2022-03-22",172,"R4393","Shrimp",12,12,"SHP4393","no"
"2022-11-12",956,"R4394","Item",131,131,"SHP4394","yes"
"2022-10-21",455,"R4395","Ballon_Fish",55,55,"SHP4395","no"
"2022-07-07",216,"R4396","Crab or Crab Meat",19,19,"SHP4396","no"
"2022-04-29",650,"R4397","Gold Fish",85,85,"SHP4397","no"
"2022-12-23",307,"R4398","Tuna",33,33,"SHP4398","no"
"2022-04-03",103,"R4399","Salmon",1,1,"SHP4399","no"
"2021-10-23",809,"R4400","Lump Crab Meat",109,109,"SHP4400","no"
"2022-06-07",235,"R4401","Crab or Crab Meat",22,22,"SHP4401","no"
"2023-01-15",541,"R4402","File_Fish",68,68,"SHP4402","no"
"2022-05-09",581,"R4403","Frog_fish",74,74,"SHP4403","no"
"2022-11-14",321,"R4404","Tuna",35,35,"SHP4404","no"
"2022-07-25",198,"R4405","Crab or Crab Meat",16,16,"SHP4405","no"
"2021-10-15",241,"R4406","Crab or Crab Meat",22,22,"SHP4406","no"
"2022-04-30",858,"R4407","Claws Crab Meat",116,116,"SHP4407","yes"
"2021-10-19",589,"R4408","Frog_fish",76,76,"SHP4408","no"
"2022-09-12",123,"R4409","Salmon",5,5,"SHP4409","no"
"2022-01-17",778,"R4410","Lump Crab Meat",104,104,"SHP4410","no"
"2021-08-07",343,"R4411","White_Fish",38,38,"SHP4411","no"
"2023-01-27",660,"R4412","Gold Fish",86,86,"SHP4412","no"
"2022-10-18",816,"R4413","Cocktail Claws Carb Meat",110,110,"SHP4413","no"
"2022-08-12",285,"R4414","Lobster",29,29,"SHP4414","no"
"2022-11-29",458,"R4415","Ballon_Fish",55,55,"SHP4415","no"
"2023-02-12",818,"R4416","Cocktail Claws Carb Meat",110,110,"SHP4416","no"
"2022-06-19",510,"R4417","Cat_Fish",63,63,"SHP4417","no"
"2021-09-09",550,"R4418","File_Fish",69,69,"SHP4418","no"
"2021-09-21",399,"R4419","Angel_Fish",47,47,"SHP4419","no"
"2022-11-06",287,"R4420","Lobster",29,29,"SHP4420","no"
"2022-03-15",388,"R4421","Angel_Fish",45,45,"SHP4421","no"
"2022-10-30",185,"R4422","Shrimp",14,14,"SHP4422","no"
"2022-03-24",200,"R4423","Crab or Crab Meat",16,16,"SHP4423","no"
"2021-12-21",552,"R4424","File_Fish",70,70,"SHP4424","no"
"2022-10-17",215,"R4425","Crab or Crab Meat",18,18,"SHP4425","no"
"2022-12-27",929,"R4426","COLOSSAL LUMP crab Meat",127,127,"SHP4426","yes"
"2022-07-11",470,"R4427","Ballon_Fish",57,57,"SHP4427","no"
"2022-12-11",976,"R4428","Item",134,134,"SHP4428","yes"
"2022-05-11",572,"R4429","File_Fish",73,73,"SHP4429","no"
"2021-09-25",424,"R4430","Angel_Fish",50,50,"SHP4430","no"
"2022-08-21",741,"R4431","Jumbo Lump Crab MEat",99,99,"SHP4431","no"
"2022-01-01",703,"R4432","Red_Snaper_Fish",93,93,"SHP4432","no"
"2022-01-26",670,"R4433","Red_Snaper_Fish",88,88,"SHP4433","no"
"2021-10-30",166,"R4434","Shrimp",11,11,"SHP4434","no"
"2022-06-22",304,"R4435","Tuna",32,32,"SHP4435","no"
"2022-10-05",112,"R4436","Salmon",3,3,"SHP4436","no"
"2022-03-18",726,"R4437","Jumbo Lump Crab MEat",96,96,"SHP4437","no"
"2021-11-29",272,"R4438","Lobster",27,27,"SHP4438","no"
"2022-03-31",495,"R4439","Cat_Fish",61,61,"SHP4439","no"
"2022-04-11",880,"R4440","Claws Crab Meat",120,120,"SHP4440","yes"
"2022-01-30",785,"R4441","Lump Crab Meat",105,105,"SHP4441","no"
"2022-01-05",922,"R4442","COLOSSAL LUMP crab Meat",126,126,"SHP4442","yes"
"2022-11-29",836,"R4443","Cocktail Claws Carb Meat",113,113,"SHP4443","yes"
"2022-08-09",109,"R4444","Salmon",2,2,"SHP4444","no"
"2022-10-21",278,"R4445","Lobster",28,28,"SHP4445","no"
"2021-09-15",332,"R4446","Tuna",36,36,"SHP4446","no"
"2021-12-02",416,"R4447","Angel_Fish",49,49,"SHP4447","no"
"2022-06-13",555,"R4448","File_Fish",70,70,"SHP4448","no"
"2022-06-02",395,"R4449","Angel_Fish",46,46,"SHP4449","no"
"2022-06-04",379,"R4450","White_Fish",44,44,"SHP4450","no"
"2022-04-17",870,"R4451","Claws Crab Meat",118,118,"SHP4451","yes"
"2022-11-24",541,"R4452","File_Fish",68,68,"SHP4452","no"
"2021-10-19",892,"R4453","Claws Crab Meat",122,122,"SHP4453","yes"
"2021-12-18",163,"R4454","Shrimp",11,11,"SHP4454","no"
"2023-01-08",680,"R4455","Red_Snaper_Fish",89,89,"SHP4455","no"
"2022-08-27",550,"R4456","File_Fish",69,69,"SHP4456","no"
"2022-02-13",136,"R4457","Salmon",6,6,"SHP4457","no"
"2023-01-26",710,"R4458","Red_Snaper_Fish",94,94,"SHP4458","no"
"2023-03-03",103,"R4459","Salmon",2,2,"SHP4459","no"
"2023-01-22",631,"R4460","Gold Fish",82,82,"SHP4460","no"
"2021-09-17",832,"R4461","Cocktail Claws Carb Meat",112,112,"SHP4461","yes"
"2022-02-16",637,"R4462","Gold Fish",83,83,"SHP4462","no"
"2022-07-29",218,"R4463","Crab or Crab Meat",19,19,"SHP4463","no"
"2022-05-29",202,"R4464","Crab or Crab Meat",16,16,"SHP4464","no"
"2022-12-12",175,"R4465","Shrimp",12,12,"SHP4465","no"
"2022-12-18",178,"R4466","Shrimp",13,13,"SHP4466","no"
"2022-08-22",655,"R4467","Gold Fish",85,85,"SHP4467","no"
"2023-01-17",324,"R4468","Tuna",35,35,"SHP4468","no"
"2021-12-29",311,"R4469","Tuna",33,33,"SHP4469","no"
"2022-11-02",243,"R4470","Lobster",23,23,"SHP4470","no"
"2023-02-26",363,"R4471","White_Fish",41,41,"SHP4471","no"
