"Received_Date","Quantity","Receiver_ID","Product_Desc","Location_from_ID","Location_to_ID","Subsequent_ID","Outbreak"
"2021-09-08",595,"R4106","Frog_fish",76,41,"SHP4106","no"
"2022-01-03",114,"R4107","Salmon",3,45,"SHP4107","no"
"2021-12-16",773,"R4108","Lump Crab Meat",103,31,"SHP4108","no"
"2022-11-15",139,"R4109","Salmon",7,11,"SHP4109","no"
"2022-10-06",703,"R4110","Red_Snaper_Fish",93,26,"SHP4110","no"
"2021-09-09",282,"R4111","Lobster",29,45,"SHP4111","no"
"2022-01-10",743,"R4112","Jumbo Lump Crab MEat",99,19,"SHP4112","no"
"2021-11-20",640,"R4113","Gold Fish",83,25,"SHP4113","no"
"2023-01-03",314,"R4114","Tuna",34,3,"SHP4114","no"
"2023-02-16",404,"R4115","Angel_Fish",47,6,"SHP4115","no"
"2021-09-11",165,"R4116","Shrimp",11,45,"SHP4116","no"
"2022-02-19",633,"R4117","Gold Fish",82,4,"SHP4117","no"
"2021-08-13",119,"R4118","Salmon",4,28,"SHP4118","no"
"2022-08-05",761,"R4119","Jumbo Lump Crab MEat",102,24,"SHP4119","no"
"2022-10-09",107,"R4120","Salmon",2,32,"SHP4120","no"
"2022-06-13",641,"R4121","Gold Fish",83,26,"SHP4121","no"
"2021-12-18",960,"R4122","Item",132,38,"SHP4122","yes"
"2023-01-14",513,"R4123","Cat_Fish",64,16,"SHP4123","no"
"2022-07-28",321,"R4124","Tuna",35,3,"SHP4124","no"
"2021-12-09",385,"R4125","Angel_Fish",44,3,"SHP4125","no"
"2021-11-07",617,"R4126","Frog_fish",80,26,"SHP4126","no"
"2022-02-27",579,"R4127","Frog_fish",74,1,"SHP4127","no"
"2023-03-23",202,"R4128","Crab or Crab Meat",17,33,"SHP4128","no"
"2022-07-19",826,"R4129","Cocktail Claws Carb Meat",112,37,"SHP4129","no"
"2022-10-28",804,"R4130","Lump Crab Meat",108,48,"SHP4130","no"
"2021-11-24",428,"R4131","Angel_Fish",51,4,"SHP4131","no"
"2021-10-30",713,"R4132","Red_Snaper_Fish",94,42,"SHP4132","no"
"2022-12-17",827,"R4133","Cocktail Claws Carb Meat",112,24,"SHP4133","no"
"2022-12-04",183,"R4134","Shrimp",14,16,"SHP4134","no"
"2022-05-04",913,"R4135","COLOSSAL LUMP crab Meat",125,35,"SHP4135","no"
"2021-08-15",912,"R4136","COLOSSAL LUMP crab Meat",125,25,"SHP4136","no"
"2022-03-23",560,"R4137","File_Fish",71,46,"SHP4137","no"
"2022-10-21",694,"R4138","Red_Snaper_Fish",91,50,"SHP4138","no"
"2022-09-19",454,"R4139","Ballon_Fish",55,49,"SHP4139","no"
"2022-01-15",374,"R4140","White_Fish",43,10,"SHP4140","no"
"2021-08-28",756,"R4141","Jumbo Lump Crab MEat",101,35,"SHP4141","no"
"2022-01-28",769,"R4142","Lump Crab Meat",103,20,"SHP4142","no"
"2021-12-31",372,"R4143","White_Fish",42,45,"SHP4143","no"
"2022-09-16",894,"R4144","Claws Crab Meat",122,16,"SHP4144","no"
"2021-11-11",536,"R4145","File_Fish",67,22,"SHP4145","no"
"2022-07-18",520,"R4146","Cat_Fish",65,38,"SHP4146","no"
"2021-11-24",929,"R4147","COLOSSAL LUMP crab Meat",127,34,"SHP4147","yes"
"2022-03-26",642,"R4148","Gold Fish",84,13,"SHP4148","no"
"2022-11-16",171,"R4149","Shrimp",12,23,"SHP4149","no"
"2023-02-01",208,"R4150","Crab or Crab Meat",17,40,"SHP4150","no"
"2022-12-25",466,"R4151","Ballon_Fish",57,42,"SHP4151","no"
"2022-07-11",156,"R4152","Shrimp",10,25,"SHP4152","no"
"2021-10-02",464,"R4153","Ballon_Fish",56,33,"SHP4153","no"
"2022-02-02",597,"R4154","Frog_fish",77,3,"SHP4154","no"
"2022-01-17",552,"R4155","File_Fish",70,11,"SHP4155","no"
"2022-05-03",678,"R4156","Red_Snaper_Fish",89,29,"SHP4156","no"
"2022-04-27",851,"R4157","Cocktail Claws Carb Meat",115,3,"SHP4157","no"
"2022-08-03",668,"R4158","Gold Fish",87,45,"SHP4158","no"
"2022-12-05",125,"R4159","Salmon",5,13,"SHP4159","no"
"2022-12-04",767,"R4160","Lump Crab Meat",102,31,"SHP4160","no"
"2021-12-01",377,"R4161","White_Fish",43,33,"SHP4161","no"
"2022-08-19",202,"R4162","Crab or Crab Meat",17,5,"SHP4162","no"
"2022-02-21",337,"R4163","Tuna",37,39,"SHP4163","no"
"2022-11-28",551,"R4164","File_Fish",70,11,"SHP4164","no"
"2022-03-07",403,"R4165","Angel_Fish",47,27,"SHP4165","no"
"2022-07-09",793,"R4166","Lump Crab Meat",107,24,"SHP4166","no"
"2023-03-21",768,"R4167","Lump Crab Meat",103,10,"SHP4167","no"
"2022-10-23",779,"R4168","Lump Crab Meat",104,38,"SHP4168","no"
"2022-06-21",593,"R4169","Frog_fish",76,35,"SHP4169","no"
"2022-12-28",134,"R4170","Salmon",6,39,"SHP4170","no"
"2022-04-17",624,"R4171","Gold Fish",81,9,"SHP4171","no"
"2022-11-28",824,"R4172","Cocktail Claws Carb Meat",111,9,"SHP4172","no"
"2023-03-13",1000,"R4173","Item",138,13,"SHP4173","yes"
"2022-04-08",107,"R4174","Salmon",2,4,"SHP4174","no"
"2021-09-06",497,"R4175","Cat_Fish",61,6,"SHP4175","no"
"2021-10-21",132,"R4176","Salmon",6,21,"SHP4176","no"
"2022-08-22",984,"R4177","Item",136,21,"SHP4177","yes"
"2023-03-27",188,"R4178","Shrimp",14,20,"SHP4178","no"
"2021-09-05",409,"R4179","Angel_Fish",48,48,"SHP4179","no"
"2022-03-18",377,"R4180","White_Fish",43,26,"SHP4180","no"
"2023-03-04",292,"R4181","Tuna",30,44,"SHP4181","no"
"2022-10-25",385,"R4182","Angel_Fish",44,7,"SHP4182","no"
"2023-01-17",251,"R4183","Lobster",24,2,"SHP4183","no"
"2022-05-30",564,"R4184","File_Fish",72,25,"SHP4184","no"
"2023-02-07",416,"R4185","Angel_Fish",49,3,"SHP4185","no"
"2022-09-06",666,"R4186","Gold Fish",87,24,"SHP4186","no"
"2022-03-30",356,"R4187","White_Fish",40,37,"SHP4187","no"
"2022-03-21",742,"R4188","Jumbo Lump Crab MEat",99,48,"SHP4188","no"
"2022-02-09",562,"R4189","File_Fish",71,26,"SHP4189","no"
"2023-02-25",632,"R4190","Gold Fish",82,15,"SHP4190","no"
"2021-08-18",941,"R4191","COLOSSAL LUMP crab Meat",129,23,"SHP4191","yes"
"2022-11-08",747,"R4192","Jumbo Lump Crab MEat",99,27,"SHP4192","no"
"2021-11-04",174,"R4193","Shrimp",12,27,"SHP4193","no"
"2022-07-10",147,"R4194","Salmon",8,13,"SHP4194","no"
"2022-05-23",324,"R4195","Tuna",35,38,"SHP4195","no"
"2022-01-28",252,"R4196","Lobster",24,48,"SHP4196","no"
"2022-05-28",444,"R4197","Ballon_Fish",53,28,"SHP4197","no"
"2022-02-22",501,"R4198","Cat_Fish",62,38,"SHP4198","no"
"2021-08-16",466,"R4199","Ballon_Fish",57,9,"SHP4199","no"
"2022-01-15",628,"R4200","Gold Fish",81,47,"SHP4200","no"
"2022-01-29",989,"R4201","Item",136,18,"SHP4201","yes"
"2022-06-01",908,"R4202","COLOSSAL LUMP crab Meat",124,45,"SHP4202","no"
"2021-08-10",419,"R4203","Angel_Fish",49,40,"SHP4203","no"
"2022-12-16",219,"R4204","Crab or Crab Meat",19,23,"SHP4204","no"
"2021-11-26",348,"R4205","White_Fish",39,22,"SHP4205","no"
"2021-11-28",248,"R4206","Lobster",24,35,"SHP4206","no"
"2022-11-15",670,"R4207","Red_Snaper_Fish",88,17,"SHP4207","no"
"2021-11-20",433,"R4208","Ballon_Fish",52,45,"SHP4208","no"
"2021-09-11",621,"R4209","Frog_fish",80,44,"SHP4209","no"
"2023-03-14",260,"R4210","Lobster",25,28,"SHP4210","no"
"2021-09-18",439,"R4211","Ballon_Fish",53,48,"SHP4211","no"
"2022-05-18",595,"R4212","Frog_fish",76,41,"SHP4212","no"
"2022-02-26",743,"R4213","Jumbo Lump Crab MEat",99,25,"SHP4213","no"
"2022-02-16",819,"R4214","Cocktail Claws Carb Meat",110,6,"SHP4214","no"
"2023-01-08",294,"R4215","Tuna",30,11,"SHP4215","no"
"2023-01-26",675,"R4216","Red_Snaper_Fish",89,15,"SHP4216","no"
"2021-11-29",967,"R4217","Item",133,15,"SHP4217","yes"
"2021-10-23",341,"R4218","White_Fish",38,26,"SHP4218","no"
"2021-11-22",893,"R4219","Claws Crab Meat",122,2,"SHP4219","no"
"2022-07-15",584,"R4220","Frog_fish",75,40,"SHP4220","no"
"2022-07-13",596,"R4221","Frog_fish",76,21,"SHP4221","no"
"2022-03-13",695,"R4222","Red_Snaper_Fish",92,25,"SHP4222","no"
"2022-01-11",633,"R4223","Gold Fish",82,38,"SHP4223","no"
"2021-09-17",771,"R4224","Lump Crab Meat",103,40,"SHP4224","no"
"2021-09-23",606,"R4225","Frog_fish",78,6,"SHP4225","no"
"2022-05-01",683,"R4226","Red_Snaper_Fish",90,21,"SHP4226","no"
"2022-04-04",888,"R4227","Claws Crab Meat",121,19,"SHP4227","no"
"2022-05-22",102,"R4228","Salmon",1,14,"SHP4228","no"
"2023-02-06",774,"R4229","Lump Crab Meat",104,3,"SHP4229","no"
"2022-10-04",757,"R4230","Jumbo Lump Crab MEat",101,20,"SHP4230","no"
"2021-11-06",403,"R4231","Angel_Fish",47,39,"SHP4231","no"
"2023-03-06",354,"R4232","White_Fish",40,50,"SHP4232","no"
"2021-10-09",200,"R4233","Crab or Crab Meat",16,29,"SHP4233","no"
"2021-10-09",241,"R4234","Crab or Crab Meat",22,18,"SHP4234","no"
"2023-02-19",143,"R4235","Salmon",8,23,"SHP4235","no"
"2023-03-09",912,"R4236","COLOSSAL LUMP crab Meat",125,9,"SHP4236","no"
"2021-12-13",352,"R4237","White_Fish",39,38,"SHP4237","no"
"2022-07-27",743,"R4238","Jumbo Lump Crab MEat",99,31,"SHP4238","no"
"2022-06-05",669,"R4239","Red_Snaper_Fish",88,7,"SHP4239","no"
"2022-08-30",437,"R4240","Ballon_Fish",52,49,"SHP4240","no"
"2022-07-17",690,"R4241","Red_Snaper_Fish",91,45,"SHP4241","no"
"2021-12-29",653,"R4242","Gold Fish",85,43,"SHP4242","no"
"2022-11-30",850,"R4243","Cocktail Claws Carb Meat",115,39,"SHP4243","no"
"2022-08-21",177,"R4244","Shrimp",13,6,"SHP4244","no"
"2022-03-03",983,"R4245","Item",135,16,"SHP4245","yes"
"2021-11-29",804,"R4246","Lump Crab Meat",108,30,"SHP4246","no"
"2021-09-07",402,"R4247","Angel_Fish",47,34,"SHP4247","no"
"2022-11-24",872,"R4248","Claws Crab Meat",119,7,"SHP4248","no"
"2022-10-15",591,"R4249","Frog_fish",76,38,"SHP4249","no"
"2022-01-24",970,"R4250","Item",133,24,"SHP4250","yes"
"2022-10-10",898,"R4251","Claws Crab Meat",122,19,"SHP4251","no"
"2021-09-21",902,"R4252","Claws Crab Meat",123,20,"SHP4252","no"
"2022-11-12",523,"R4253","Cat_Fish",65,49,"SHP4253","no"
"2021-09-03",279,"R4254","Lobster",28,20,"SHP4254","no"
"2022-01-18",364,"R4255","White_Fish",41,28,"SHP4255","no"
"2022-04-08",706,"R4256","Red_Snaper_Fish",93,41,"SHP4256","no"
"2022-06-13",652,"R4257","Gold Fish",85,39,"SHP4257","no"
"2021-12-20",376,"R4258","White_Fish",43,17,"SHP4258","no"
"2023-03-18",747,"R4259","Jumbo Lump Crab MEat",99,21,"SHP4259","no"
"2022-04-07",965,"R4260","Item",133,15,"SHP4260","yes"
"2022-08-13",523,"R4261","Cat_Fish",65,38,"SHP4261","no"
"2021-12-06",458,"R4262","Ballon_Fish",55,3,"SHP4262","no"
"2022-10-02",825,"R4263","Cocktail Claws Carb Meat",111,4,"SHP4263","no"
"2022-09-11",118,"R4264","Salmon",4,9,"SHP4264","no"
"2022-03-18",140,"R4265","Salmon",7,41,"SHP4265","no"
"2023-01-14",479,"R4266","Cat_Fish",59,44,"SHP4266","no"
"2023-03-17",583,"R4267","Frog_fish",75,41,"SHP4267","no"
"2021-10-27",964,"R4268","Item",133,2,"SHP4268","yes"
"2022-05-04",226,"R4269","Crab or Crab Meat",20,21,"SHP4269","no"
"2022-09-13",299,"R4270","Tuna",31,27,"SHP4270","no"
"2021-09-16",482,"R4271","Cat_Fish",59,26,"SHP4271","no"
"2021-09-12",204,"R4272","Crab or Crab Meat",17,15,"SHP4272","no"
"2022-08-15",662,"R4273","Gold Fish",86,11,"SHP4273","no"
"2023-03-05",757,"R4274","Jumbo Lump Crab MEat",101,43,"SHP4274","no"
"2022-05-16",626,"R4275","Gold Fish",81,17,"SHP4275","no"
"2023-03-14",216,"R4276","Crab or Crab Meat",19,41,"SHP4276","no"
"2021-09-28",330,"R4277","Tuna",36,43,"SHP4277","no"
"2022-02-05",404,"R4278","Angel_Fish",47,22,"SHP4278","no"
"2022-01-21",515,"R4279","Cat_Fish",64,18,"SHP4279","no"
"2022-01-30",638,"R4280","Gold Fish",83,32,"SHP4280","no"
"2021-10-24",441,"R4281","Ballon_Fish",53,19,"SHP4281","no"
"2021-10-02",775,"R4282","Lump Crab Meat",104,43,"SHP4282","no"
"2023-02-01",555,"R4283","File_Fish",70,38,"SHP4283","no"
"2022-08-01",888,"R4284","Claws Crab Meat",121,38,"SHP4284","no"
"2022-06-15",407,"R4285","Angel_Fish",48,14,"SHP4285","no"
"2022-08-31",192,"R4286","Shrimp",15,48,"SHP4286","no"
"2023-03-18",912,"R4287","COLOSSAL LUMP crab Meat",125,35,"SHP4287","no"
"2021-09-30",925,"R4288","COLOSSAL LUMP crab Meat",127,7,"SHP4288","yes"
"2022-01-06",810,"R4289","Lump Crab Meat",109,21,"SHP4289","no"
"2022-02-18",518,"R4290","Cat_Fish",65,7,"SHP4290","no"
"2022-12-06",566,"R4291","File_Fish",72,28,"SHP4291","no"
"2022-10-27",857,"R4292","Cocktail Claws Carb Meat",116,24,"SHP4292","no"
"2022-04-11",190,"R4293","Shrimp",15,43,"SHP4293","no"
"2021-11-13",405,"R4294","Angel_Fish",47,9,"SHP4294","no"
"2023-02-08",645,"R4295","Gold Fish",84,13,"SHP4295","no"
"2022-02-09",321,"R4296","Tuna",35,22,"SHP4296","no"
"2022-09-28",175,"R4297","Shrimp",12,37,"SHP4297","no"
"2022-04-09",300,"R4298","Tuna",32,50,"SHP4298","no"
"2022-01-31",494,"R4299","Cat_Fish",61,32,"SHP4299","no"
"2021-08-13",220,"R4300","Crab or Crab Meat",19,48,"SHP4300","no"
"2023-02-06",766,"R4301","Lump Crab Meat",102,5,"SHP4301","no"
"2022-06-06",843,"R4302","Cocktail Claws Carb Meat",114,10,"SHP4302","no"
"2021-11-12",974,"R4303","Item",134,44,"SHP4303","yes"
"2023-02-07",793,"R4304","Lump Crab Meat",106,32,"SHP4304","no"
"2022-06-30",377,"R4305","White_Fish",43,25,"SHP4305","no"
"2022-11-11",150,"R4306","Shrimp",9,12,"SHP4306","no"
"2022-04-03",857,"R4307","Cocktail Claws Carb Meat",116,7,"SHP4307","no"
"2022-08-17",699,"R4308","Red_Snaper_Fish",92,41,"SHP4308","no"
"2022-02-12",137,"R4309","Salmon",7,37,"SHP4309","no"
"2022-05-01",528,"R4310","File_Fish",66,12,"SHP4310","no"
"2022-03-27",528,"R4311","File_Fish",66,27,"SHP4311","no"
"2022-06-23",440,"R4312","Ballon_Fish",53,43,"SHP4312","no"
"2022-02-21",250,"R4313","Lobster",24,34,"SHP4313","no"
"2022-11-21",574,"R4314","Frog_fish",73,34,"SHP4314","no"
"2022-04-20",895,"R4315","Claws Crab Meat",122,28,"SHP4315","no"
"2022-04-03",816,"R4316","Cocktail Claws Carb Meat",110,44,"SHP4316","no"
"2021-11-09",339,"R4317","White_Fish",37,22,"SHP4317","no"
"2021-08-28",508,"R4318","Cat_Fish",63,19,"SHP4318","no"
"2022-08-12",753,"R4319","Jumbo Lump Crab MEat",100,9,"SHP4319","no"
"2022-11-20",197,"R4320","Crab or Crab Meat",16,39,"SHP4320","no"
"2021-10-05",858,"R4321","Cocktail Claws Carb Meat",116,10,"SHP4321","no"
"2022-02-16",558,"R4322","File_Fish",71,8,"SHP4322","no"
"2021-12-01",622,"R4323","Gold Fish",81,37,"SHP4323","no"
"2022-01-25",739,"R4324","Jumbo Lump Crab MEat",98,5,"SHP4324","no"
"2021-08-14",332,"R4325","Tuna",36,10,"SHP4325","no"
"2023-02-07",786,"R4326","Lump Crab Meat",105,16,"SHP4326","no"
"2022-05-31",975,"R4327","Item",134,2,"SHP4327","yes"
"2022-11-16",899,"R4328","Claws Crab Meat",123,13,"SHP4328","no"
"2022-01-18",339,"R4329","White_Fish",37,46,"SHP4329","no"
"2022-12-11",550,"R4330","File_Fish",69,50,"SHP4330","no"
"2022-04-20",617,"R4331","Frog_fish",80,5,"SHP4331","no"
"2022-08-10",310,"R4332","Tuna",33,42,"SHP4332","no"
"2022-07-25",394,"R4333","Angel_Fish",46,7,"SHP4333","no"
"2022-10-27",119,"R4334","Salmon",4,1,"SHP4334","no"
"2022-12-23",284,"R4335","Lobster",29,15,"SHP4335","no"
"2022-09-17",464,"R4336","Ballon_Fish",56,48,"SHP4336","no"
"2023-02-28",620,"R4337","Frog_fish",80,48,"SHP4337","no"
"2022-05-14",440,"R4338","Ballon_Fish",53,9,"SHP4338","no"
"2021-12-11",705,"R4339","Red_Snaper_Fish",93,23,"SHP4339","no"
"2022-07-30",114,"R4340","Salmon",3,22,"SHP4340","no"
"2022-01-31",788,"R4341","Lump Crab Meat",106,34,"SHP4341","no"
"2023-01-30",520,"R4342","Cat_Fish",65,24,"SHP4342","no"
"2021-08-29",338,"R4343","White_Fish",37,2,"SHP4343","no"
"2022-03-18",239,"R4344","Crab or Crab Meat",22,27,"SHP4344","no"
"2023-02-02",761,"R4345","Jumbo Lump Crab MEat",102,16,"SHP4345","no"
"2022-08-02",731,"R4346","Jumbo Lump Crab MEat",97,18,"SHP4346","no"
"2022-11-08",728,"R4347","Jumbo Lump Crab MEat",97,22,"SHP4347","no"
"2021-09-21",354,"R4348","White_Fish",40,5,"SHP4348","no"
"2022-06-21",187,"R4349","Shrimp",14,31,"SHP4349","no"
"2022-10-31",465,"R4350","Ballon_Fish",57,18,"SHP4350","no"
"2022-07-30",667,"R4351","Gold Fish",87,48,"SHP4351","no"
"2022-01-20",107,"R4352","Salmon",2,47,"SHP4352","no"
"2022-08-19",533,"R4353","File_Fish",67,39,"SHP4353","no"
"2021-10-31",957,"R4354","Item",131,44,"SHP4354","yes"
"2022-12-03",490,"R4355","Cat_Fish",60,46,"SHP4355","no"
"2023-01-11",635,"R4356","Gold Fish",83,46,"SHP4356","no"
"2022-05-08",469,"R4357","Ballon_Fish",57,43,"SHP4357","no"
"2021-08-15",685,"R4358","Red_Snaper_Fish",90,50,"SHP4358","no"
"2023-03-07",796,"R4359","Lump Crab Meat",107,15,"SHP4359","no"
"2023-02-25",848,"R4360","Cocktail Claws Carb Meat",115,16,"SHP4360","no"
"2022-10-01",269,"R4361","Lobster",27,46,"SHP4361","no"
"2021-10-24",404,"R4362","Angel_Fish",47,20,"SHP4362","no"
"2022-08-28",717,"R4363","Jumbo Lump Crab MEat",95,19,"SHP4363","no"
"2022-09-11",375,"R4364","White_Fish",43,32,"SHP4364","no"
"2021-10-06",423,"R4365","Angel_Fish",50,49,"SHP4365","no"
"2023-01-25",695,"R4366","Red_Snaper_Fish",92,12,"SHP4366","no"
"2022-08-25",339,"R4367","White_Fish",37,43,"SHP4367","no"
"2022-09-15",110,"R4368","Salmon",3,31,"SHP4368","no"
"2023-01-26",313,"R4369","Tuna",33,7,"SHP4369","no"
"2022-09-02",137,"R4370","Salmon",7,6,"SHP4370","no"
"2022-02-25",804,"R4371","Lump Crab Meat",108,37,"SHP4371","no"
"2021-10-07",683,"R4372","Red_Snaper_Fish",90,46,"SHP4372","no"
"2021-11-15",727,"R4373","Jumbo Lump Crab MEat",96,37,"SHP4373","no"
"2022-05-16",487,"R4374","Cat_Fish",60,45,"SHP4374","no"
"2023-01-11",128,"R4375","Salmon",5,17,"SHP4375","no"
"2022-02-26",928,"R4376","COLOSSAL LUMP crab Meat",127,36,"SHP4376","yes"
"2022-01-03",973,"R4377","Item",134,28,"SHP4377","yes"
"2023-02-22",131,"R4378","Salmon",6,32,"SHP4378","no"
"2022-06-05",994,"R4379","Item",137,28,"SHP4379","yes"
"2021-10-20",702,"R4380","Red_Snaper_Fish",93,39,"SHP4380","no"
"2023-01-22",482,"R4381","Cat_Fish",59,50,"SHP4381","no"
"2023-01-09",397,"R4382","Angel_Fish",46,45,"SHP4382","no"
"2023-03-09",467,"R4383","Ballon_Fish",57,6,"SHP4383","no"
"2022-04-13",694,"R4384","Red_Snaper_Fish",91,38,"SHP4384","no"
"2022-10-24",447,"R4385","Ballon_Fish",54,41,"SHP4385","no"
"2022-10-28",870,"R4386","Claws Crab Meat",118,22,"SHP4386","no"
"2021-10-01",743,"R4387","Jumbo Lump Crab MEat",99,10,"SHP4387","no"
"2022-01-16",480,"R4388","Cat_Fish",59,16,"SHP4388","no"
"2022-09-07",925,"R4389","COLOSSAL LUMP crab Meat",127,11,"SHP4389","yes"
"2021-10-18",517,"R4390","Cat_Fish",64,28,"SHP4390","no"
"2023-02-17",938,"R4391","COLOSSAL LUMP crab Meat",129,4,"SHP4391","yes"
"2022-04-01",671,"R4392","Red_Snaper_Fish",88,45,"SHP4392","no"
"2022-01-01",172,"R4393","Shrimp",12,21,"SHP4393","no"
"2023-01-04",956,"R4394","Item",131,25,"SHP4394","yes"
"2023-03-06",455,"R4395","Ballon_Fish",55,25,"SHP4395","no"
"2022-05-19",216,"R4396","Crab or Crab Meat",19,34,"SHP4396","no"
"2023-03-04",650,"R4397","Gold Fish",85,42,"SHP4397","no"
"2022-05-21",307,"R4398","Tuna",33,7,"SHP4398","no"
"2021-12-21",103,"R4399","Salmon",1,30,"SHP4399","no"
"2022-05-15",809,"R4400","Lump Crab Meat",109,39,"SHP4400","no"
"2022-06-05",235,"R4401","Crab or Crab Meat",22,46,"SHP4401","no"
"2022-06-11",541,"R4402","File_Fish",68,35,"SHP4402","no"
"2021-10-06",581,"R4403","Frog_fish",74,12,"SHP4403","no"
"2022-01-15",321,"R4404","Tuna",35,4,"SHP4404","no"
"2023-03-16",198,"R4405","Crab or Crab Meat",16,33,"SHP4405","no"
"2022-05-31",241,"R4406","Crab or Crab Meat",22,2,"SHP4406","no"
"2023-02-10",858,"R4407","Claws Crab Meat",116,11,"SHP4407","no"
"2023-02-12",589,"R4408","Frog_fish",76,23,"SHP4408","no"
"2022-10-06",123,"R4409","Salmon",5,8,"SHP4409","no"
"2022-06-28",778,"R4410","Lump Crab Meat",104,44,"SHP4410","no"
"2022-04-23",343,"R4411","White_Fish",38,1,"SHP4411","no"
"2022-09-15",660,"R4412","Gold Fish",86,20,"SHP4412","no"
"2023-02-15",816,"R4413","Cocktail Claws Carb Meat",110,48,"SHP4413","no"
"2021-11-01",285,"R4414","Lobster",29,11,"SHP4414","no"
"2021-08-31",458,"R4415","Ballon_Fish",55,1,"SHP4415","no"
"2021-12-05",818,"R4416","Cocktail Claws Carb Meat",110,21,"SHP4416","no"
"2022-01-13",510,"R4417","Cat_Fish",63,28,"SHP4417","no"
"2022-12-23",550,"R4418","File_Fish",69,1,"SHP4418","no"
"2022-12-19",399,"R4419","Angel_Fish",47,44,"SHP4419","no"
"2022-06-12",287,"R4420","Lobster",29,25,"SHP4420","no"
"2023-02-28",388,"R4421","Angel_Fish",45,34,"SHP4421","no"
"2021-11-28",185,"R4422","Shrimp",14,22,"SHP4422","no"
"2022-11-13",200,"R4423","Crab or Crab Meat",16,31,"SHP4423","no"
"2023-01-15",552,"R4424","File_Fish",70,9,"SHP4424","no"
"2022-03-17",215,"R4425","Crab or Crab Meat",18,41,"SHP4425","no"
"2021-11-19",929,"R4426","COLOSSAL LUMP crab Meat",127,17,"SHP4426","yes"
"2021-08-31",470,"R4427","Ballon_Fish",57,17,"SHP4427","no"
"2021-11-24",976,"R4428","Item",134,14,"SHP4428","yes"
"2021-10-26",572,"R4429","File_Fish",73,23,"SHP4429","no"
"2021-10-20",424,"R4430","Angel_Fish",50,26,"SHP4430","no"
"2021-09-05",741,"R4431","Jumbo Lump Crab MEat",99,15,"SHP4431","no"
"2022-05-29",703,"R4432","Red_Snaper_Fish",93,14,"SHP4432","no"
"2022-07-01",670,"R4433","Red_Snaper_Fish",88,43,"SHP4433","no"
"2022-06-30",166,"R4434","Shrimp",11,44,"SHP4434","no"
"2023-02-01",304,"R4435","Tuna",32,38,"SHP4435","no"
"2021-10-22",112,"R4436","Salmon",3,6,"SHP4436","no"
"2022-06-10",726,"R4437","Jumbo Lump Crab MEat",96,37,"SHP4437","no"
"2022-05-29",272,"R4438","Lobster",27,3,"SHP4438","no"
"2022-06-20",495,"R4439","Cat_Fish",61,27,"SHP4439","no"
"2021-10-04",880,"R4440","Claws Crab Meat",120,46,"SHP4440","no"
"2021-12-17",785,"R4441","Lump Crab Meat",105,27,"SHP4441","no"
"2023-02-13",922,"R4442","COLOSSAL LUMP crab Meat",126,29,"SHP4442","yes"
"2022-10-07",836,"R4443","Cocktail Claws Carb Meat",113,28,"SHP4443","no"
"2022-05-23",109,"R4444","Salmon",2,29,"SHP4444","no"
"2022-05-24",278,"R4445","Lobster",28,33,"SHP4445","no"
"2022-10-08",332,"R4446","Tuna",36,36,"SHP4446","no"
"2022-09-21",416,"R4447","Angel_Fish",49,8,"SHP4447","no"
"2021-09-28",555,"R4448","File_Fish",70,28,"SHP4448","no"
"2022-12-30",395,"R4449","Angel_Fish",46,37,"SHP4449","no"
"2022-06-27",379,"R4450","White_Fish",44,35,"SHP4450","no"
"2021-12-04",870,"R4451","Claws Crab Meat",118,8,"SHP4451","no"
"2021-09-09",541,"R4452","File_Fish",68,50,"SHP4452","no"
"2022-03-28",892,"R4453","Claws Crab Meat",122,15,"SHP4453","no"
"2022-11-10",163,"R4454","Shrimp",11,28,"SHP4454","no"
"2021-08-20",680,"R4455","Red_Snaper_Fish",89,43,"SHP4455","no"
"2022-01-21",550,"R4456","File_Fish",69,43,"SHP4456","no"
"2022-12-22",136,"R4457","Salmon",6,46,"SHP4457","no"
"2022-06-29",710,"R4458","Red_Snaper_Fish",94,37,"SHP4458","no"
"2022-07-01",103,"R4459","Salmon",2,48,"SHP4459","no"
"2022-04-08",631,"R4460","Gold Fish",82,26,"SHP4460","no"
"2023-02-14",832,"R4461","Cocktail Claws Carb Meat",112,17,"SHP4461","no"
"2022-02-07",637,"R4462","Gold Fish",83,30,"SHP4462","no"
"2022-02-01",218,"R4463","Crab or Crab Meat",19,39,"SHP4463","no"
"2022-11-25",202,"R4464","Crab or Crab Meat",16,23,"SHP4464","no"
"2022-12-10",175,"R4465","Shrimp",12,39,"SHP4465","no"
"2022-03-09",178,"R4466","Shrimp",13,21,"SHP4466","no"
"2021-11-12",655,"R4467","Gold Fish",85,2,"SHP4467","no"
"2022-11-29",324,"R4468","Tuna",35,42,"SHP4468","no"
"2023-01-02",311,"R4469","Tuna",33,32,"SHP4469","no"
"2022-01-19",243,"R4470","Lobster",23,43,"SHP4470","no"
"2023-02-20",363,"R4471","White_Fish",41,12,"SHP4471","no"
"2023-03-06",145,"R4472","Salmon",8,34,"SHP4472","no"
"2021-08-07",497,"R4473","Cat_Fish",61,7,"SHP4473","no"
"2021-11-23",105,"R4474","Salmon",2,49,"SHP4474","no"
"2022-10-11",376,"R4475","White_Fish",43,27,"SHP4475","no"
"2022-06-19",130,"R4476","Salmon",6,32,"SHP4476","no"
