Shiipped_Date,Lot_ID,Shipping_ID,Subsequent_ID,Harvesting_ID,Location_to_Shipping_ID,Location_to_ID,is_contaminated
10/25/2022,1385,SP1385,TR1385,H1385,7,7,FALSE
10/29/2022,1386,SP1386,TR1386,H1386,11,11,FALSE
9/30/2021,1387,SP1387,TR1387,H1387,15,15,FALSE
1/15/2022,1388,SP1388,TR1388,H1388,30,30,TRUE
9/7/2022,1389,SP1389,TR1389,H1389,25,25,FALSE
10/18/2021,1390,SP1390,TR1390,H1390,62,62,FALSE
2/18/2023,1391,SP1391,TR1391,H1391,22,22,FALSE
4/1/2022,1392,SP1392,TR1392,H1392,24,24,FALSE
1/1/2022,1393,SP1393,TR1393,H1393,46,46,TRUE
1/5/2023,1394,SP1394,TR1394,H1394,53,53,FALSE
3/7/2023,1395,SP1395,TR1395,H1395,61,61,FALSE
5/19/2022,1396,SP1396,TR1396,H1396,30,30,FALSE
3/5/2023,1397,SP1397,TR1397,H1397,20,20,FALSE
5/21/2022,1398,SP1398,TR1398,H1398,6,6,FALSE
12/20/2021,1399,SP1399,TR1399,H1399,48,48,FALSE
5/15/2022,1400,SP1400,TR1400,H1400,13,13,TRUE
6/5/2022,1401,SP1401,TR1401,H1401,35,35,FALSE
6/11/2022,1402,SP1402,TR1402,H1402,23,23,FALSE
10/5/2021,1403,SP1403,TR1403,H1403,15,15,FALSE
1/15/2022,1404,SP1404,TR1404,H1404,12,12,FALSE
3/17/2023,1405,SP1405,TR1405,H1405,12,12,TRUE
5/31/2022,1406,SP1406,TR1406,H1406,68,68,FALSE
2/11/2023,1407,SP1407,TR1407,H1407,69,69,FALSE
2/13/2023,1408,SP1408,TR1408,H1408,48,48,FALSE
10/7/2022,1409,SP1409,TR1409,H1409,13,13,FALSE
6/28/2022,1410,SP1410,TR1410,H1410,39,39,FALSE
4/23/2022,1411,SP1411,TR1411,H1411,48,48,FALSE
9/15/2022,1412,SP1412,TR1412,H1412,61,61,FALSE
2/16/2023,1413,SP1413,TR1413,H1413,34,34,FALSE
10/31/2021,1414,SP1414,TR1414,H1414,58,58,FALSE
8/30/2021,1415,SP1415,TR1415,H1415,39,39,FALSE
12/4/2021,1416,SP1416,TR1416,H1416,60,60,FALSE
1/13/2022,1417,SP1417,TR1417,H1417,3,3,FALSE
12/24/2022,1418,SP1418,TR1418,H1418,25,25,FALSE
12/20/2022,1419,SP1419,TR1419,H1419,67,67,TRUE
6/12/2022,1420,SP1420,TR1420,H1420,15,15,FALSE
3/1/2023,1421,SP1421,TR1421,H1421,62,62,FALSE
11/27/2021,1422,SP1422,TR1422,H1422,54,54,FALSE
11/13/2022,1423,SP1423,TR1423,H1423,24,24,FALSE
1/16/2023,1424,SP1424,TR1424,H1424,34,34,FALSE
3/17/2022,1425,SP1425,TR1425,H1425,42,42,FALSE
11/19/2021,1426,SP1426,TR1426,H1426,45,45,FALSE
8/30/2021,1427,SP1427,TR1427,H1427,39,39,FALSE
11/23/2021,1428,SP1428,TR1428,H1428,35,35,FALSE
10/25/2021,1429,SP1429,TR1429,H1429,57,57,FALSE
10/19/2021,1430,SP1430,TR1430,H1430,62,62,FALSE
9/4/2021,1431,SP1431,TR1431,H1431,17,17,TRUE
5/29/2022,1432,SP1432,TR1432,H1432,66,66,FALSE
7/1/2022,1433,SP1433,TR1433,H1433,66,66,FALSE
7/1/2022,1434,SP1434,TR1434,H1434,33,33,FALSE
2/2/2023,1435,SP1435,TR1435,H1435,50,50,FALSE
10/21/2021,1436,SP1436,TR1436,H1436,11,11,FALSE
6/10/2022,1437,SP1437,TR1437,H1437,4,4,FALSE
5/29/2022,1438,SP1438,TR1438,H1438,33,33,TRUE
6/20/2022,1439,SP1439,TR1439,H1439,39,39,FALSE
10/3/2021,1440,SP1440,TR1440,H1440,8,8,FALSE
12/17/2021,1441,SP1441,TR1441,H1441,63,63,FALSE
2/13/2023,1442,SP1442,TR1442,H1442,23,23,FALSE
10/7/2022,1443,SP1443,TR1443,H1443,12,12,TRUE
5/23/2022,1444,SP1444,TR1444,H1444,58,58,FALSE
5/24/2022,1445,SP1445,TR1445,H1445,52,52,FALSE
10/9/2022,1446,SP1446,TR1446,H1446,40,40,FALSE
9/21/2022,1447,SP1447,TR1447,H1447,24,24,FALSE
9/27/2021,1448,SP1448,TR1448,H1448,64,64,FALSE
12/31/2022,1449,SP1449,TR1449,H1449,67,67,FALSE
6/27/2022,1450,SP1450,TR1450,H1450,39,39,FALSE
12/4/2021,1451,SP1451,TR1451,H1451,26,26,FALSE
9/8/2021,1452,SP1452,TR1452,H1452,10,10,TRUE
3/28/2022,1453,SP1453,TR1453,H1453,25,25,FALSE
11/11/2022,1454,SP1454,TR1454,H1454,56,56,FALSE
8/19/2021,1455,SP1455,TR1455,H1455,31,31,FALSE
1/21/2022,1456,SP1456,TR1456,H1456,62,62,FALSE
12/22/2022,1457,SP1457,TR1457,H1457,17,17,TRUE
6/29/2022,1458,SP1458,TR1458,H1458,17,17,FALSE
7/1/2022,1459,SP1459,TR1459,H1459,61,61,FALSE
4/8/2022,1460,SP1460,TR1460,H1460,13,13,TRUE
2/15/2023,1461,SP1461,TR1461,H1461,40,40,FALSE
2/7/2022,1462,SP1462,TR1462,H1462,16,16,FALSE
2/1/2022,1463,SP1463,TR1463,H1463,49,49,TRUE
11/26/2022,1464,SP1464,TR1464,H1464,31,31,FALSE
12/11/2022,1465,SP1465,TR1465,H1465,11,11,FALSE
3/8/2022,1466,SP1466,TR1466,H1466,5,5,FALSE
11/11/2021,1467,SP1467,TR1467,H1467,25,25,FALSE
11/30/2022,1468,SP1468,TR1468,H1468,10,10,FALSE
1/3/2023,1469,SP1469,TR1469,H1469,18,18,FALSE
1/19/2022,1470,SP1470,TR1470,H1470,33,33,FALSE
2/21/2023,1471,SP1471,TR1471,H1471,37,37,FALSE
3/6/2023,1472,SP1472,TR1472,H1472,60,60,TRUE
8/6/2021,1473,SP1473,TR1473,H1473,16,16,FALSE
11/22/2021,1474,SP1474,TR1474,H1474,5,5,FALSE
10/11/2022,1475,SP1475,TR1475,H1475,48,48,FALSE
6/19/2022,1476,SP1476,TR1476,H1476,39,39,FALSE
1/30/2023,1477,SP1477,TR1477,H1477,59,59,FALSE
1/27/2023,1478,SP1478,TR1478,H1478,34,34,FALSE
10/7/2022,1479,SP1479,TR1479,H1479,47,47,FALSE
9/24/2021,1480,SP1480,TR1480,H1480,31,31,FALSE
8/26/2021,1481,SP1481,TR1481,H1481,32,32,FALSE
2/28/2022,1482,SP1482,TR1482,H1482,10,10,FALSE
12/4/2022,1483,SP1483,TR1483,H1483,13,13,FALSE
11/15/2022,1484,SP1484,TR1484,H1484,14,14,FALSE
9/13/2021,1485,SP1485,TR1485,H1485,57,57,FALSE
4/27/2022,1486,SP1486,TR1486,H1486,54,54,FALSE
12/9/2022,1487,SP1487,TR1487,H1487,15,15,FALSE
12/12/2021,1488,SP1488,TR1488,H1488,59,59,FALSE
1/3/2022,1489,SP1489,TR1489,H1489,15,15,FALSE
2/3/2022,1490,SP1490,TR1490,H1490,58,58,FALSE
9/3/2021,1491,SP1491,TR1491,H1491,52,52,TRUE
5/2/2022,1492,SP1492,TR1492,H1492,41,41,FALSE
10/10/2021,1493,SP1493,TR1493,H1493,13,13,FALSE
10/1/2021,1494,SP1494,TR1494,H1494,53,53,FALSE
5/18/2022,1495,SP1495,TR1495,H1495,53,53,FALSE
2/22/2023,1496,SP1496,TR1496,H1496,60,60,FALSE
9/20/2021,1497,SP1497,TR1497,H1497,21,21,FALSE
3/4/2023,1498,SP1498,TR1498,H1498,49,49,FALSE
10/15/2022,1499,SP1499,TR1499,H1499,48,48,FALSE
1/4/2023,1500,SP1500,TR1500,H1500,46,46,FALSE
8/15/2022,1501,SP1501,TR1501,H1501,9,9,FALSE
10/20/2022,1502,SP1502,TR1502,H1502,48,48,FALSE
11/17/2021,1503,SP1503,TR1503,H1503,40,40,FALSE
12/9/2021,1504,SP1504,TR1504,H1504,21,21,TRUE
3/12/2023,1505,SP1505,TR1505,H1505,64,64,FALSE
2/5/2022,1506,SP1506,TR1506,H1506,26,26,FALSE
1/2/2022,1507,SP1507,TR1507,H1507,13,13,FALSE
6/6/2022,1508,SP1508,TR1508,H1508,65,65,FALSE
12/27/2021,1509,SP1509,TR1509,H1509,6,6,FALSE
2/24/2023,1510,SP1510,TR1510,H1510,31,31,FALSE
11/28/2021,1511,SP1511,TR1511,H1511,7,7,FALSE
6/2/2022,1512,SP1512,TR1512,H1512,22,22,FALSE
8/1/2022,1513,SP1513,TR1513,H1513,49,49,FALSE
9/26/2022,1514,SP1514,TR1514,H1514,65,65,FALSE
12/29/2021,1515,SP1515,TR1515,H1515,64,64,FALSE
9/24/2021,1516,SP1516,TR1516,H1516,23,23,TRUE
7/5/2022,1517,SP1517,TR1517,H1517,9,9,FALSE
1/30/2022,1518,SP1518,TR1518,H1518,59,59,FALSE
12/3/2021,1519,SP1519,TR1519,H1519,3,3,TRUE
8/26/2022,1520,SP1520,TR1520,H1520,43,43,FALSE
1/13/2022,1521,SP1521,TR1521,H1521,57,57,FALSE
2/6/2023,1522,SP1522,TR1522,H1522,31,31,FALSE
7/3/2022,1523,SP1523,TR1523,H1523,31,31,TRUE
3/22/2022,1524,SP1524,TR1524,H1524,39,39,TRUE
9/6/2022,1525,SP1525,TR1525,H1525,18,18,FALSE
10/26/2022,1526,SP1526,TR1526,H1526,36,36,FALSE
2/9/2022,1527,SP1527,TR1527,H1527,8,8,TRUE
1/8/2023,1528,SP1528,TR1528,H1528,32,32,FALSE
7/15/2022,1529,SP1529,TR1529,H1529,55,55,FALSE
12/22/2021,1530,SP1530,TR1530,H1530,44,44,FALSE
2/13/2022,1531,SP1531,TR1531,H1531,55,55,FALSE
12/29/2022,1532,SP1532,TR1532,H1532,41,41,TRUE
1/10/2023,1533,SP1533,TR1533,H1533,7,7,TRUE
9/12/2021,1534,SP1534,TR1534,H1534,19,19,TRUE
4/9/2022,1535,SP1535,TR1535,H1535,57,57,FALSE
1/19/2023,1536,SP1536,TR1536,H1536,10,10,TRUE
10/14/2022,1537,SP1537,TR1537,H1537,2,2,TRUE
6/26/2022,1538,SP1538,TR1538,H1538,68,68,TRUE
12/22/2022,1539,SP1539,TR1539,H1539,68,68,FALSE
2/17/2022,1540,SP1540,TR1540,H1540,41,41,FALSE
1/26/2023,1541,SP1541,TR1541,H1541,67,67,FALSE
5/11/2022,1542,SP1542,TR1542,H1542,56,56,TRUE
8/13/2021,1543,SP1543,TR1543,H1543,13,13,FALSE
7/6/2022,1544,SP1544,TR1544,H1544,32,32,TRUE
5/16/2022,1545,SP1545,TR1545,H1545,40,40,FALSE
2/15/2022,1546,SP1546,TR1546,H1546,68,68,TRUE
11/3/2021,1547,SP1547,TR1547,H1547,14,14,FALSE
1/15/2023,1548,SP1548,TR1548,H1548,33,33,FALSE
12/10/2022,1549,SP1549,TR1549,H1549,28,28,FALSE
10/6/2021,1550,SP1550,TR1550,H1550,63,63,TRUE
8/24/2022,1551,SP1551,TR1551,H1551,16,16,FALSE
10/16/2021,1552,SP1552,TR1552,H1552,39,39,FALSE
9/18/2021,1553,SP1553,TR1553,H1553,66,66,FALSE
4/2/2022,1554,SP1554,TR1554,H1554,67,67,FALSE
3/5/2022,1555,SP1555,TR1555,H1555,37,37,FALSE
9/10/2022,1556,SP1556,TR1556,H1556,68,68,TRUE
10/30/2022,1557,SP1557,TR1557,H1557,50,50,FALSE
1/1/2022,1558,SP1558,TR1558,H1558,39,39,FALSE
6/12/2022,1559,SP1559,TR1559,H1559,28,28,FALSE
9/24/2021,1560,SP1560,TR1560,H1560,63,63,FALSE
11/13/2021,1561,SP1561,TR1561,H1561,5,5,FALSE
3/15/2022,1562,SP1562,TR1562,H1562,12,12,FALSE
10/29/2022,1563,SP1563,TR1563,H1563,8,8,FALSE
4/12/2022,1564,SP1564,TR1564,H1564,51,51,FALSE
11/18/2022,1565,SP1565,TR1565,H1565,64,64,FALSE
3/21/2022,1566,SP1566,TR1566,H1566,55,55,FALSE
10/31/2021,1567,SP1567,TR1567,H1567,42,42,FALSE
2/5/2022,1568,SP1568,TR1568,H1568,15,15,FALSE
7/15/2022,1569,SP1569,TR1569,H1569,26,26,FALSE
10/9/2022,1570,SP1570,TR1570,H1570,35,35,FALSE
9/12/2022,1571,SP1571,TR1571,H1571,37,37,FALSE
6/22/2022,1572,SP1572,TR1572,H1572,56,56,FALSE
10/30/2022,1573,SP1573,TR1573,H1573,14,14,TRUE
11/1/2022,1574,SP1574,TR1574,H1574,58,58,FALSE
12/26/2022,1575,SP1575,TR1575,H1575,15,15,FALSE
12/14/2022,1576,SP1576,TR1576,H1576,67,67,FALSE
9/19/2021,1577,SP1577,TR1577,H1577,69,69,FALSE
11/10/2021,1578,SP1578,TR1578,H1578,35,35,FALSE
9/25/2021,1579,SP1579,TR1579,H1579,6,6,TRUE
6/15/2022,1580,SP1580,TR1580,H1580,55,55,FALSE
11/27/2022,1581,SP1581,TR1581,H1581,60,60,FALSE
2/19/2022,1582,SP1582,TR1582,H1582,19,19,TRUE
3/15/2023,1583,SP1583,TR1583,H1583,24,24,FALSE
5/26/2022,1584,SP1584,TR1584,H1584,38,38,FALSE
10/24/2022,1585,SP1585,TR1585,H1585,24,24,FALSE
2/11/2023,1586,SP1586,TR1586,H1586,32,32,FALSE
11/27/2022,1587,SP1587,TR1587,H1587,20,20,FALSE
11/4/2021,1588,SP1588,TR1588,H1588,25,25,FALSE
11/22/2021,1589,SP1589,TR1589,H1589,29,29,TRUE
11/12/2021,1590,SP1590,TR1590,H1590,4,4,FALSE
9/22/2022,1591,SP1591,TR1591,H1591,29,29,FALSE
7/6/2022,1592,SP1592,TR1592,H1592,3,3,FALSE
6/19/2022,1593,SP1593,TR1593,H1593,37,37,TRUE
8/16/2022,1594,SP1594,TR1594,H1594,22,22,FALSE
3/2/2022,1595,SP1595,TR1595,H1595,40,40,FALSE
2/16/2023,1596,SP1596,TR1596,H1596,51,51,FALSE
3/3/2023,1597,SP1597,TR1597,H1597,5,5,FALSE
1/11/2022,1598,SP1598,TR1598,H1598,41,41,FALSE
8/21/2022,1599,SP1599,TR1599,H1599,30,30,FALSE
8/31/2021,1600,SP1600,TR1600,H1600,39,39,TRUE
9/19/2021,1601,SP1601,TR1601,H1601,33,33,FALSE
4/6/2022,1602,SP1602,TR1602,H1602,24,24,FALSE
9/11/2021,1603,SP1603,TR1603,H1603,17,17,FALSE
2/15/2023,1604,SP1604,TR1604,H1604,52,52,FALSE
11/25/2022,1605,SP1605,TR1605,H1605,68,68,FALSE
8/13/2021,1606,SP1606,TR1606,H1606,26,26,FALSE
3/28/2022,1607,SP1607,TR1607,H1607,60,60,FALSE
3/18/2023,1608,SP1608,TR1608,H1608,31,31,FALSE
3/7/2023,1609,SP1609,TR1609,H1609,48,48,FALSE
4/1/2022,1610,SP1610,TR1610,H1610,20,20,FALSE
10/13/2022,1611,SP1611,TR1611,H1611,62,62,FALSE
10/13/2022,1612,SP1612,TR1612,H1612,11,11,FALSE
5/6/2022,1613,SP1613,TR1613,H1613,60,60,FALSE
9/13/2022,1614,SP1614,TR1614,H1614,46,46,FALSE
2/24/2023,1615,SP1615,TR1615,H1615,65,65,FALSE
2/28/2022,1616,SP1616,TR1616,H1616,38,38,FALSE
5/13/2022,1617,SP1617,TR1617,H1617,3,3,FALSE
8/25/2021,1618,SP1618,TR1618,H1618,51,51,FALSE
7/9/2022,1619,SP1619,TR1619,H1619,5,5,FALSE
8/12/2021,1620,SP1620,TR1620,H1620,39,39,FALSE
1/6/2023,1621,SP1621,TR1621,H1621,66,66,FALSE
10/17/2021,1622,SP1622,TR1622,H1622,29,29,FALSE
8/18/2022,1623,SP1623,TR1623,H1623,38,38,FALSE
3/2/2023,1624,SP1624,TR1624,H1624,56,56,FALSE
8/15/2021,1625,SP1625,TR1625,H1625,61,61,FALSE
3/16/2023,1626,SP1626,TR1626,H1626,50,50,FALSE
9/22/2021,1627,SP1627,TR1627,H1627,62,62,FALSE
11/18/2022,1628,SP1628,TR1628,H1628,9,9,FALSE
11/1/2021,1629,SP1629,TR1629,H1629,26,26,FALSE
10/10/2022,1630,SP1630,TR1630,H1630,21,21,TRUE
8/23/2022,1631,SP1631,TR1631,H1631,20,20,TRUE
5/13/2022,1632,SP1632,TR1632,H1632,42,42,FALSE
8/8/2021,1633,SP1633,TR1633,H1633,38,38,TRUE
8/24/2021,1634,SP1634,TR1634,H1634,65,65,FALSE
8/22/2021,1635,SP1635,TR1635,H1635,49,49,FALSE
12/15/2022,1636,SP1636,TR1636,H1636,55,55,FALSE
12/5/2021,1637,SP1637,TR1637,H1637,29,29,FALSE
8/22/2021,1638,SP1638,TR1638,H1638,42,42,FALSE
12/17/2022,1639,SP1639,TR1639,H1639,28,28,FALSE
10/31/2021,1640,SP1640,TR1640,H1640,33,33,FALSE
10/5/2022,1641,SP1641,TR1641,H1641,69,69,FALSE
3/29/2022,1642,SP1642,TR1642,H1642,9,9,FALSE
11/20/2021,1643,SP1643,TR1643,H1643,12,12,FALSE
12/15/2021,1644,SP1644,TR1644,H1644,60,60,FALSE
7/7/2022,1645,SP1645,TR1645,H1645,16,16,FALSE
2/9/2023,1646,SP1646,TR1646,H1646,26,26,FALSE
5/14/2022,1647,SP1647,TR1647,H1647,23,23,FALSE
3/9/2023,1648,SP1648,TR1648,H1648,39,39,FALSE
9/3/2021,1649,SP1649,TR1649,H1649,3,3,FALSE
9/12/2021,1650,SP1650,TR1650,H1650,16,16,FALSE
2/10/2023,1651,SP1651,TR1651,H1651,19,19,FALSE
3/6/2022,1652,SP1652,TR1652,H1652,63,63,FALSE
7/26/2022,1653,SP1653,TR1653,H1653,60,60,FALSE
3/1/2022,1654,SP1654,TR1654,H1654,63,63,FALSE
11/30/2021,1655,SP1655,TR1655,H1655,33,33,FALSE
3/24/2022,1656,SP1656,TR1656,H1656,33,33,FALSE
4/14/2022,1657,SP1657,TR1657,H1657,44,44,FALSE
11/10/2022,1658,SP1658,TR1658,H1658,54,54,FALSE
10/3/2022,1659,SP1659,TR1659,H1659,14,14,FALSE
6/30/2022,1660,SP1660,TR1660,H1660,48,48,FALSE
10/4/2021,1661,SP1661,TR1661,H1661,68,68,FALSE
3/28/2022,1662,SP1662,TR1662,H1662,48,48,FALSE
10/22/2021,1663,SP1663,TR1663,H1663,10,10,FALSE
10/17/2022,1664,SP1664,TR1664,H1664,48,48,FALSE
8/28/2022,1665,SP1665,TR1665,H1665,62,62,FALSE
2/10/2022,1666,SP1666,TR1666,H1666,18,18,FALSE
10/20/2022,1667,SP1667,TR1667,H1667,5,5,FALSE
3/26/2022,1668,SP1668,TR1668,H1668,18,18,FALSE
1/21/2023,1669,SP1669,TR1669,H1669,20,20,FALSE
10/13/2021,1670,SP1670,TR1670,H1670,19,19,TRUE
3/4/2023,1671,SP1671,TR1671,H1671,62,62,FALSE
3/9/2022,1672,SP1672,TR1672,H1672,41,41,FALSE
9/3/2022,1673,SP1673,TR1673,H1673,1,1,FALSE
3/5/2022,1674,SP1674,TR1674,H1674,43,43,FALSE
3/3/2022,1675,SP1675,TR1675,H1675,60,60,FALSE
11/19/2022,1676,SP1676,TR1676,H1676,41,41,FALSE
2/14/2023,1677,SP1677,TR1677,H1677,51,51,FALSE
2/15/2023,1678,SP1678,TR1678,H1678,47,47,TRUE
12/1/2021,1679,SP1679,TR1679,H1679,55,55,FALSE
10/23/2021,1680,SP1680,TR1680,H1680,52,52,TRUE
4/6/2022,1681,SP1681,TR1681,H1681,22,22,FALSE
3/25/2022,1682,SP1682,TR1682,H1682,8,8,FALSE
10/16/2021,1683,SP1683,TR1683,H1683,17,17,FALSE
8/10/2021,1684,SP1684,TR1684,H1684,32,32,TRUE
5/12/2022,1685,SP1685,TR1685,H1685,67,67,TRUE
9/21/2021,1686,SP1686,TR1686,H1686,25,25,FALSE
10/7/2021,1687,SP1687,TR1687,H1687,7,7,FALSE
9/23/2022,1688,SP1688,TR1688,H1688,4,4,FALSE
7/17/2022,1689,SP1689,TR1689,H1689,60,60,FALSE
11/16/2021,1690,SP1690,TR1690,H1690,5,5,FALSE
10/27/2022,1691,SP1691,TR1691,H1691,63,63,FALSE
9/1/2022,1692,SP1692,TR1692,H1692,7,7,FALSE
9/3/2022,1693,SP1693,TR1693,H1693,37,37,FALSE
12/28/2021,1694,SP1694,TR1694,H1694,51,51,FALSE
11/14/2021,1695,SP1695,TR1695,H1695,46,46,FALSE
11/4/2022,1696,SP1696,TR1696,H1696,61,61,FALSE
7/21/2022,1697,SP1697,TR1697,H1697,30,30,FALSE
8/9/2022,1698,SP1698,TR1698,H1698,33,33,FALSE
2/14/2022,1699,SP1699,TR1699,H1699,49,49,FALSE
10/4/2022,1700,SP1700,TR1700,H1700,21,21,FALSE
10/6/2021,1701,SP1701,TR1701,H1701,5,5,FALSE
3/26/2023,1702,SP1702,TR1702,H1702,1,1,FALSE
10/19/2021,1703,SP1703,TR1703,H1703,60,60,FALSE
10/26/2021,1704,SP1704,TR1704,H1704,17,17,TRUE
10/13/2022,1705,SP1705,TR1705,H1705,3,3,TRUE
5/24/2022,1706,SP1706,TR1706,H1706,16,16,FALSE
2/13/2023,1707,SP1707,TR1707,H1707,58,58,FALSE
3/1/2022,1708,SP1708,TR1708,H1708,50,50,FALSE
3/25/2022,1709,SP1709,TR1709,H1709,69,69,FALSE
8/8/2021,1710,SP1710,TR1710,H1710,38,38,TRUE
12/26/2022,1711,SP1711,TR1711,H1711,62,62,FALSE
1/10/2023,1712,SP1712,TR1712,H1712,55,55,FALSE
6/24/2022,1713,SP1713,TR1713,H1713,69,69,FALSE
8/6/2022,1714,SP1714,TR1714,H1714,38,38,FALSE
6/21/2022,1715,SP1715,TR1715,H1715,43,43,FALSE
1/31/2022,1716,SP1716,TR1716,H1716,35,35,FALSE
7/13/2022,1717,SP1717,TR1717,H1717,64,64,TRUE
10/8/2022,1718,SP1718,TR1718,H1718,7,7,FALSE
11/5/2021,1719,SP1719,TR1719,H1719,51,51,FALSE
12/7/2021,1720,SP1720,TR1720,H1720,2,2,FALSE
9/7/2022,1721,SP1721,TR1721,H1721,16,16,TRUE
8/31/2021,1722,SP1722,TR1722,H1722,69,69,FALSE
8/13/2022,1723,SP1723,TR1723,H1723,52,52,FALSE
1/22/2022,1724,SP1724,TR1724,H1724,52,52,FALSE
10/10/2022,1725,SP1725,TR1725,H1725,44,44,FALSE
8/15/2021,1726,SP1726,TR1726,H1726,61,61,FALSE
3/11/2023,1727,SP1727,TR1727,H1727,18,18,FALSE
12/7/2021,1728,SP1728,TR1728,H1728,63,63,TRUE
8/28/2022,1729,SP1729,TR1729,H1729,42,42,FALSE
9/4/2021,1730,SP1730,TR1730,H1730,65,65,FALSE
11/30/2022,1731,SP1731,TR1731,H1731,10,10,FALSE
12/7/2022,1732,SP1732,TR1732,H1732,6,6,FALSE
4/30/2022,1733,SP1733,TR1733,H1733,9,9,FALSE
4/3/2022,1734,SP1734,TR1734,H1734,67,67,FALSE
1/26/2022,1735,SP1735,TR1735,H1735,5,5,FALSE
6/3/2022,1736,SP1736,TR1736,H1736,11,11,FALSE
10/26/2022,1737,SP1737,TR1737,H1737,14,14,TRUE
8/7/2022,1738,SP1738,TR1738,H1738,37,37,FALSE
5/25/2022,1739,SP1739,TR1739,H1739,40,40,FALSE
5/28/2022,1740,SP1740,TR1740,H1740,47,47,FALSE
3/31/2022,1741,SP1741,TR1741,H1741,32,32,FALSE
12/30/2021,1742,SP1742,TR1742,H1742,38,38,TRUE
8/6/2021,1743,SP1743,TR1743,H1743,12,12,FALSE
11/27/2022,1744,SP1744,TR1744,H1744,41,41,TRUE
10/22/2022,1745,SP1745,TR1745,H1745,56,56,FALSE
8/25/2022,1746,SP1746,TR1746,H1746,26,26,FALSE
5/11/2022,1747,SP1747,TR1747,H1747,58,58,FALSE
10/21/2021,1748,SP1748,TR1748,H1748,31,31,FALSE
12/14/2022,1749,SP1749,TR1749,H1749,13,13,FALSE
10/23/2021,1750,SP1750,TR1750,H1750,21,21,TRUE
2/8/2022,1751,SP1751,TR1751,H1751,39,39,FALSE
9/23/2021,1752,SP1752,TR1752,H1752,19,19,TRUE
9/25/2022,1753,SP1753,TR1753,H1753,19,19,FALSE
7/22/2022,1754,SP1754,TR1754,H1754,47,47,TRUE
3/8/2023,1755,SP1755,TR1755,H1755,15,15,FALSE
3/2/2022,1756,SP1756,TR1756,H1756,60,60,FALSE
3/16/2022,1757,SP1757,TR1757,H1757,28,28,FALSE
10/15/2022,1758,SP1758,TR1758,H1758,45,45,FALSE
3/31/2022,1759,SP1759,TR1759,H1759,19,19,FALSE
11/15/2021,1760,SP1760,TR1760,H1760,35,35,FALSE
9/30/2021,1761,SP1761,TR1761,H1761,28,28,FALSE
11/29/2022,1762,SP1762,TR1762,H1762,28,28,FALSE
9/30/2022,1763,SP1763,TR1763,H1763,15,15,FALSE
8/12/2022,1764,SP1764,TR1764,H1764,15,15,FALSE
9/17/2021,1765,SP1765,TR1765,H1765,15,15,TRUE
10/23/2022,1766,SP1766,TR1766,H1766,46,46,FALSE
3/4/2022,1767,SP1767,TR1767,H1767,36,36,FALSE
1/7/2023,1768,SP1768,TR1768,H1768,64,64,TRUE
10/17/2021,1769,SP1769,TR1769,H1769,22,22,FALSE
1/17/2022,1770,SP1770,TR1770,H1770,51,51,FALSE
8/31/2022,1771,SP1771,TR1771,H1771,12,12,FALSE
4/5/2022,1772,SP1772,TR1772,H1772,58,58,FALSE
9/26/2021,1773,SP1773,TR1773,H1773,52,52,FALSE
9/29/2021,1774,SP1774,TR1774,H1774,5,5,FALSE
12/27/2022,1775,SP1775,TR1775,H1775,67,67,FALSE
4/8/2022,1776,SP1776,TR1776,H1776,5,5,FALSE
10/18/2022,1777,SP1777,TR1777,H1777,56,56,FALSE
5/10/2022,1778,SP1778,TR1778,H1778,62,62,FALSE
6/20/2022,1779,SP1779,TR1779,H1779,67,67,FALSE
3/27/2023,1780,SP1780,TR1780,H1780,53,53,FALSE
8/27/2021,1781,SP1781,TR1781,H1781,1,1,FALSE
7/23/2022,1782,SP1782,TR1782,H1782,28,28,FALSE
12/11/2022,1783,SP1783,TR1783,H1783,22,22,FALSE
3/11/2022,1784,SP1784,TR1784,H1784,19,19,FALSE
9/25/2021,1785,SP1785,TR1785,H1785,64,64,FALSE
8/12/2021,1786,SP1786,TR1786,H1786,9,9,FALSE
3/10/2022,1787,SP1787,TR1787,H1787,4,4,FALSE
1/21/2023,1788,SP1788,TR1788,H1788,61,61,FALSE
1/16/2023,1789,SP1789,TR1789,H1789,38,38,FALSE
12/23/2022,1790,SP1790,TR1790,H1790,27,27,TRUE
9/21/2022,1791,SP1791,TR1791,H1791,41,41,FALSE
1/4/2023,1792,SP1792,TR1792,H1792,60,60,FALSE
2/17/2022,1793,SP1793,TR1793,H1793,48,48,FALSE
6/24/2022,1794,SP1794,TR1794,H1794,35,35,FALSE
10/7/2021,1795,SP1795,TR1795,H1795,31,31,TRUE
1/25/2023,1796,SP1796,TR1796,H1796,27,27,FALSE
12/6/2022,1797,SP1797,TR1797,H1797,17,17,FALSE
4/13/2022,1798,SP1798,TR1798,H1798,12,12,FALSE
7/12/2022,1799,SP1799,TR1799,H1799,61,61,FALSE
4/26/2022,1800,SP1800,TR1800,H1800,55,55,FALSE
3/19/2023,1801,SP1801,TR1801,H1801,7,7,FALSE
4/12/2022,1802,SP1802,TR1802,H1802,35,35,FALSE
9/26/2022,1803,SP1803,TR1803,H1803,37,37,FALSE
2/28/2023,1804,SP1804,TR1804,H1804,23,23,FALSE
6/2/2022,1805,SP1805,TR1805,H1805,10,10,FALSE
3/20/2023,1806,SP1806,TR1806,H1806,52,52,FALSE
